,dist_from_root,length,project,leafnode,n_conns
0,0.09978786515470234,0.008545128736063154,N2 dauer (Stigloher3),9597923.0,1
1,0.10851160180496128,0.002689888319998326,N2 dauer (Stigloher3),9503588.0,0
2,0.122466318231777,0.008916228887022431,daf-2 dauer,10605108.0,1
3,0.1255466495256701,0.006353757110217723,daf-2 dauer,10607630.0,1
4,0.12815402455010094,0.0028168036170476574,N2 dauer (Stigloher3),9503589.0,0
5,0.1345001411630545,0.0345676406735714,N2 dauer (Stigloher2),8759382.0,0
6,0.14107455136243394,0.005886825772140858,SEM adult,8362909.0,0
7,0.1899526329265738,0.027057638117386165,N2 dauer (Stigloher2),8783222.0,0
8,0.19356730245472148,0.007940208029436102,daf-2 dauer,10607629.0,2
9,0.21526137899291092,0.0011035262373738336,N2 dauer (Stigloher3),9507637.0,0
10,0.2398262574876227,0.017761080227137058,N2 dauer (Stigloher2),9002186.0,0
11,0.2585725346388635,0.0032642746315236838,N2 dauer (Stigloher3),9507644.0,0
12,0.26214862244817355,0.04269190938851145,N2 dauer (Stigloher2),8783203.0,0
13,0.2801207731334912,0.012200330178857502,N2 dauer (Stigloher2),8759347.0,0
14,0.2827954404261733,0.006920554262643174,N2 dauer (Stigloher3),9503619.0,2
15,0.2848730912702713,0.003873685406435233,N2 dauer (Stigloher3),9503622.0,0
16,0.2848980967325878,0.042004054623251165,N2 dauer (Stigloher2),8759333.0,1
17,0.29239060412123075,0.005293802911966372,N2 dauer (Stigloher3),9507648.0,0
18,0.29481573723465676,0.005713074178967335,N2 dauer (Stigloher3),9507654.0,0
19,0.3060650286384548,0.005725141160654725,N2 dauer (Stigloher2),8783174.0,0
20,0.3069077927109462,0.0038134541963161074,N2 dauer (Stigloher3),9503625.0,0
21,0.33023042462830476,0.006528164579022049,N2 dauer (Stigloher3),8997577.0,0
22,0.33442119658482355,0.005282732867734207,N2 dauer (Stigloher2),8783167.0,0
23,0.34057278902042504,0.0018903109633787525,N2 dauer (Stigloher3),9597545.0,0
24,0.34436489101327544,0.013169167695066413,N2 dauer (Stigloher3),9503641.0,1
25,0.34738926229377337,0.0014452985668873446,N2 dauer (Stigloher2),8762508.0,0
26,0.36895003999709514,0.0019829157875142227,N2 dauer (Stigloher2),8783161.0,0
27,0.381761343952511,0.003921660516786733,N2 dauer (Stigloher3),8997554.0,0
28,0.4112013886100152,0.013444504221896412,N2 dauer (Stigloher3),9499740.0,0
29,0.4121199120402473,0.006734035320157241,daf-2 dauer,10607626.0,0
30,0.416755419109134,0.004778191559526597,N2 dauer (Stigloher2),8783148.0,0
31,0.4217094154469895,0.005077052866338986,N2 dauer (Stigloher3),9499741.0,0
32,0.45522855624038105,0.002569624389480796,daf-2 dauer,10605106.0,0
33,0.46154013917554876,0.008755808003257981,daf-2 dauer,10607624.0,1
34,0.4636307761251179,0.007624128686062303,daf-2 dauer,10607622.0,1
35,0.4880985221657717,0.006574282785118545,daf-2 dauer,10605105.0,1
36,0.4933581364088255,0.0026914985219170496,daf-2 dauer,10607619.0,0
37,0.4942679392984975,0.01939424938461088,N2 dauer (Stigloher2),8783139.0,0
38,0.5058025128617698,0.056649478573926486,L1 0hr,7654146.0,0
39,0.5198121558071046,0.03294590574423923,N2 dauer (Stigloher2),8783134.0,0
40,0.5223895632742135,0.003978851074497925,N2 dauer (Stigloher2),8783130.0,0
41,0.5953570050542275,0.02097680626055141,L1 0hr,6738019.0,0
42,0.6011626467810969,0.04559335625657425,L2,4954734.0,0
43,0.6133243045164943,0.054919912516041655,L1 5hr,9555848.0,0
44,0.6205643178539334,0.06325425552072121,L1 5hr,9555870.0,2
45,0.6233831356284342,0.04632044772815556,N2 dauer (Stigloher2),8762464.0,0
46,0.6260293486751809,0.03113205096450008,N2 dauer (Stigloher2),8783113.0,0
47,0.6487296858297645,0.0022669029192304213,N2 dauer (Stigloher3),9499718.0,0
48,0.6650053012192912,0.030732808670730142,L1 16hr,4288520.0,1
49,0.6821766899356124,0.03603540579287351,L2,4888580.0,1
50,0.6974529065133911,0.052665725352809556,L1 8hr,6344336.0,0
51,0.7047488689068272,0.016692081102388023,daf-2 dauer,10605103.0,0
52,0.7140802354619598,0.057463225261181645,L1 8hr,6327861.0,0
53,0.7192559411060842,0.026266082875375407,TEM adult,8126031.0,1
54,0.7298180305877452,0.007054973511910855,daf-2 dauer,10605102.0,0
55,0.7357138683654368,0.043485583423510825,N2 dauer (Stigloher3),8997767.0,0
56,0.7423677575470558,0.020444509787779473,N2 dauer (Stigloher2),8762434.0,0
57,0.7489236933296063,0.007742979244587289,daf-2 dauer,10607618.0,0
58,0.7657975233069433,0.02857554300952374,N2 dauer (Stigloher2),8783081.0,0
59,0.7883625613098888,0.04330918282376636,L3,7075176.0,0
60,0.8061196390603808,0.023907431869815268,N2 dauer (Stigloher2),9188512.0,0
61,0.8100342696281843,0.007443832689253559,TEM adult,8125850.0,0
62,0.8133006542210125,0.017750804185410012,L3,7075348.0,0
63,0.8452118083245851,0.039893308177026764,daf-2 dauer,10605101.0,2
64,0.8602547802359439,0.007070996617888936,daf-2 dauer,10607616.0,0
65,0.8692851231776593,0.005054180480363856,daf-2 dauer,10607614.0,0
66,0.8833277669455379,0.006201489506368187,daf-2 dauer,10605073.0,0
67,0.8886982276175065,0.0037858485074320184,daf-2 dauer,10605094.0,0
68,0.9150039001616831,0.006240970974264749,daf-2 dauer,10607613.0,0
69,0.9464255405559459,0.0022161452186941705,daf-2 dauer,10605093.0,0
70,0.9471811263076335,0.004745988499990044,daf-2 dauer,10607603.0,0
