,dist_from_root,length,project,leafnode,n_conns
0,0.038551494773323126,0.687976879239126,L1 8hr,6367801.0,12
1,0.04143570397927291,0.3745700186230652,L1 16hr,4393250.0,14
2,0.05325195715152315,0.5179257425810116,L1 8hr,6364788.0,7
3,0.07021600451580244,0.7763774219081572,SEM adult,8289433.0,6
4,0.07100239451164152,0.7515468599942872,L2,4960626.0,11
5,0.08785011782579641,0.829988786349932,L2,4862912.0,26
6,0.1077472718452944,0.7820181111454121,L3,7104947.0,14
7,0.10795614826891003,0.8671887444171884,TEM adult,8144176.0,8
8,0.10847319773683724,0.7964103927412862,TEM adult,8142879.0,30
9,0.12332277512287709,0.39433883831930755,L1 5hr,9548651.0,1
10,0.12769934699706764,0.5529422862179919,N2 dauer (Stigloher2),8963270.0,1
11,0.12946395728607812,0.6569007674564772,L3,7103877.0,11
12,0.13717822531862173,0.8538716128127363,SEM adult,8405737.0,15
13,0.1488928253199874,0.12247958781090264,L1 0hr,7654232.0,0
14,0.15072303609115503,0.6547246494524459,N2 dauer (Stigloher3),9495589.0,5
15,0.15534370627840385,0.09584440694218865,SEM adult,8289154.0,0
16,0.1588309147551622,0.31089420140645807,daf-2 dauer,10578436.0,18
17,0.18906699452014677,0.5013827259296211,L1 5hr,9550318.0,3
18,0.18936369906101005,0.6133382883449396,daf-2 dauer,10575927.0,15
19,0.20648947378841867,0.5599251321030037,N2 dauer (Stigloher2),8762238.0,0
20,0.2135966167015556,0.2985757971075058,L1 16hr,4273936.0,4
21,0.2168551345755442,0.6549038325513052,N2 dauer (Stigloher3),9586678.0,10
22,0.2376191699641738,0.07614209430499384,daf-2 dauer,10575806.0,2
23,0.2769333400470023,0.4462342835991606,L1 0hr,6707709.0,1
24,0.31317567913805694,0.09139014160583643,SEM adult,8289126.0,6
25,0.3317352450755067,0.03717598590639433,daf-2 dauer,10578531.0,1
26,0.3430106066840661,0.0524977968425314,N2 dauer (Stigloher3),9500816.0,0
27,0.3818733415455301,0.07708180202004683,SEM adult,8405791.0,1
28,0.3926709655637212,0.05100438734873626,N2 dauer (Stigloher3),9589106.0,1
29,0.39663242080081773,0.05423136460384627,SEM adult,8289104.0,1
30,0.4055414085996856,0.09792577576780918,TEM adult,8144008.0,5
31,0.4270067783395503,0.040651259727815234,daf-2 dauer,10575875.0,0
32,0.43231349511289674,0.14417848889594592,SEM adult,8289092.0,3
33,0.4447952648782906,0.0408182129729464,SEM adult,8453031.0,2
34,0.45083387588106716,0.06785204225761703,SEM adult,8405961.0,1
35,0.4770368433277452,0.10291009658778859,SEM adult,8405948.0,1
36,0.48662362035471723,0.08678239938146645,SEM adult,8405937.0,3
37,0.5154701107165988,0.09206369842427213,N2 dauer (Stigloher3),9597624.0,0
38,0.5807347261470187,0.017899438025204873,N2 dauer (Stigloher3),9500825.0,0
39,0.6515243932963123,0.020888482393115606,N2 dauer (Stigloher3),9500830.0,0
40,0.7175816552255767,0.23567696267839788,N2 dauer (Stigloher2),8550524.0,1
41,0.7567437501190205,0.01601808040394452,N2 dauer (Stigloher2),8717366.0,0
42,0.8005893892615621,0.011463341380927009,N2 dauer (Stigloher3),9500844.0,0
43,0.8443746383165911,0.0866762125631664,L1 0hr,6736811.0,0
44,0.8528023471650928,0.09859033753587408,N2 dauer (Stigloher2),8717349.0,0
45,0.8769924974900883,0.09835187528220964,L2,4862998.0,1
46,0.879966285188412,0.1072646311186026,N2 dauer (Stigloher2),8492953.0,2
47,0.9000207958650582,0.05398677354661314,daf-2 dauer,10578513.0,1
48,0.9144820402481134,0.018772349176239177,daf-2 dauer,10578516.0,0
