,dist_from_root,length,project,leafnode,n_conns
0,0.007397599420668096,0.0307618779237481,daf-2 dauer,10584513,0
1,0.012381642809693923,0.006723920312148281,daf-2 dauer,10582754,0
2,0.026968486619726135,0.010163215622156819,L3,7066590,0
3,0.029176862740937632,0.03666992522310804,L1 0hr,6721359,0
4,0.05456923451249885,0.032976539637809596,L3,7101564,3
5,0.0566613392671853,0.011412703859019298,daf-2 dauer,10582752,1
6,0.058860098764734824,0.0356547772615206,L3,7066582,0
7,0.06281993338088904,0.037466321463587145,SEM adult,8347868,0
8,0.06812043390728527,0.026889284062598693,SEM adult,8306105,0
9,0.07284222692168932,0.028312151427581103,SEM adult,8306126,2
10,0.07401914858387355,0.021962922710243134,N2 dauer (Stigloher3),9597912,0
11,0.07822508326797492,0.01991144451964905,L1 5hr,9540277,3
12,0.07826881440441798,0.0031453356621774686,daf-2 dauer,10582749,0
13,0.08406564612572165,0.028788665746545494,TEM adult,8138048,0
14,0.08790942782867964,0.020726870702704035,L2,4892289,1
15,0.09490453476451371,0.01466975904534843,L2,4835283,0
16,0.09635822382111428,0.033205576260627305,N2 dauer (Stigloher2),8761065,0
17,0.10836004367208696,0.007701442328466849,SEM adult,8306162,1
18,0.10837386248960648,0.006238139519374017,TEM adult,8137371,0
19,0.10853003481333412,0.008054824034924132,L2,4835297,1
20,0.1106643405631215,0.023489817574083874,N2 dauer (Stigloher2),8761057,0
21,0.12541988616042576,0.041893736958254484,N2 dauer (Stigloher3),9203554,0
22,0.13352701363336586,0.0077932192903257605,SEM adult,8347941,0
23,0.14149011308733817,0.009122595612127752,L1 16hr,15137510,2
24,0.14834335104036253,0.023660127003659822,L1 8hr,6360723,2
25,0.15026998454839646,0.003898620205628772,daf-2 dauer,10584507,0
26,0.15734378423192535,0.01819160527578978,L2,4835353,2
27,0.16453711279225935,0.0076010243306199885,TEM adult,8138759,0
28,0.18972245182739192,0.01312907021561376,L2,4892368,4
29,0.19491717788412616,0.040627952761464234,L1 0hr,6713730,3
30,0.20074290954490326,0.01857112896550277,L1 8hr,6374946,1
31,0.20923995649993163,0.008725337186919273,daf-2 dauer,10584505,1
32,0.20950737532673508,0.0037405321125632386,daf-2 dauer,10582747,3
33,0.2179480570338862,0.01722564436246501,L1 5hr,9540329,4
34,0.2221407799023471,0.0053631819884099804,daf-2 dauer,10582745,2
35,0.2279368158905771,0.018667385794256707,N2 dauer (Stigloher3),9597775,0
36,0.2369208035694664,0.02389765785497325,L3,7101552,9
37,0.23759954637238573,0.019539764674520246,L1 5hr,9576174,0
38,0.2435861666604255,0.00973404683144461,daf-2 dauer,10584502,1
39,0.24361278369082828,0.003676782552352869,daf-2 dauer,10582743,0
40,0.24373358044922572,0.015679439616305794,L3,7101240,1
41,0.25152059929729165,0.013628068065991858,L2,4892412,2
42,0.2560756268943819,0.021363139747191347,N2 dauer (Stigloher3),9597908,0
43,0.26192810987378246,0.014967515723894737,SEM adult,8306317,3
44,0.26631163656487367,0.0281591247472811,daf-2 dauer,10582741,5
45,0.2694162174929177,0.025884475573040643,N2 dauer (Stigloher2),9189179,0
46,0.272471595205093,0.026944622773305463,L1 16hr,4412302,11
47,0.29274623357713997,0.030595127287649182,daf-2 dauer,10582729,5
48,0.2940336995082058,0.023960683983633754,N2 dauer (Stigloher3),9595564,0
49,0.29546418970605204,0.005300879449587121,SEM adult,8306339,3
50,0.296137918468485,0.018116372241787405,SEM adult,8452944,2
51,0.299255946238279,0.01047684188762506,daf-2 dauer,15133725,0
52,0.29965177107880125,0.0011858316930078855,N2 dauer (Stigloher3),9595565,0
53,0.30416158241775887,0.024788027669846606,N2 dauer (Stigloher2),8761005,0
54,0.3065972510720913,0.006286605577752702,daf-2 dauer,10584498,1
55,0.31427210224171903,0.011177242004166909,daf-2 dauer,10584496,1
56,0.3331410951159375,0.016353150482719726,daf-2 dauer,10584495,3
57,0.3627237061088577,0.002767836690353812,daf-2 dauer,10584489,1
58,0.3707153086026439,0.01756577331863362,N2 dauer (Stigloher2),8978196,0
59,0.371376427354922,0.01529069466497613,N2 dauer (Stigloher3),9586598,1
60,0.3974153850956674,0.025356673783629654,L1 5hr,9576169,1
61,0.4001513690797091,0.021107474071773217,L1 8hr,6348171,3
62,0.4044643921260602,0.028801284647675757,L3,7101536,5
63,0.43117060153688924,0.014228808409706731,N2 dauer (Stigloher3),9188452,0
64,0.4576152983962698,0.011516253992690214,N2 dauer (Stigloher3),9584412,0
65,0.4603070129202615,0.04188567774580732,N2 dauer (Stigloher3),9594984,1
66,0.4799682438479426,0.04028664723046186,N2 dauer (Stigloher3),9584423,1
67,0.4958092438085871,0.022070402003720256,SEM adult,8306661,0
68,0.49894277069587656,0.012171976891971425,SEM adult,8306679,0
69,0.500134140756295,0.02004402463899994,L1 16hr,4244151,1
70,0.5038015992562707,0.0007619997681616359,N2 dauer (Stigloher2),8511361,0
71,0.5147363769501339,0.006408042885782117,SEM adult,8306694,1
72,0.5155484288556492,0.010800786111056693,SEM adult,8307398,2
73,0.5200142749362205,0.009536528874255703,daf-2 dauer,10582719,0
74,0.5281744129696374,0.03217654002788494,L1 5hr,9540424,0
75,0.5374989375475288,0.010351496526456897,daf-2 dauer,10584488,1
76,0.5405991337234916,0.019061522563828807,N2 dauer (Stigloher3),9593168,0
77,0.5416919628348235,0.020142986618289498,N2 dauer (Stigloher2),8961049,0
78,0.5431411628261141,0.024176556990448347,L1 5hr,9576155,1
79,0.5558981270742929,0.013234423510484192,N2 dauer (Stigloher3),9595376,0
80,0.5610119455316961,0.009987720842731185,daf-2 dauer,10584483,0
81,0.5611190565621974,0.016056524317250624,N2 dauer (Stigloher2),8967737,0
82,0.5753557441396406,0.028763420176596964,L1 8hr,6360692,1
83,0.5874786670747912,0.005674751892089909,L3,7066539,1
84,0.5881540559892987,0.013481243924028823,SEM adult,8306832,1
85,0.605658910586079,0.006764666229727631,SEM adult,8306852,0
86,0.6278963535660145,0.007984090965018398,N2 dauer (Stigloher3),9516410,0
87,0.6306345563763563,0.00875049595348012,N2 dauer (Stigloher2),8662604,0
88,0.6347266768111779,0.018872889730366566,daf-2 dauer,10582717,2
89,0.6368722869359605,0.011364579096827141,SEM adult,8348591,0
90,0.6442643540008254,0.002290717458813998,N2 dauer (Stigloher3),9516417,0
91,0.6449512219756802,0.012665678298045584,N2 dauer (Stigloher3),9511145,0
92,0.6689616050765675,0.017153792426866713,SEM adult,8306923,0
93,0.6700247725430134,0.005915697622195299,N2 dauer (Stigloher3),9527688,0
94,0.6759203369772498,0.01361773107691484,daf-2 dauer,10584337,2
95,0.6802624225394276,0.03993638113398593,L1 5hr,9602024,2
96,0.6918365916453999,0.043210714582676155,TEM adult,8137623,0
97,0.6941610511685361,0.035415135034716896,L1 0hr,6713869,0
98,0.7054518273181705,0.04085849866230098,L2,4892669,1
99,0.7106842775047914,0.03971665417743895,SEM adult,8348696,24
100,0.71107134828544,0.04254266439562521,L1 5hr,9576033,2
101,0.7115135080870153,0.025758933625920747,L2,4892676,2
102,0.7125577617016731,0.01814351170332209,L3,7066529,2
103,0.7127401223581462,0.01213995994720966,L1 16hr,5470812,1
104,0.7130122470670505,0.048630012229488484,SEM adult,8306962,6
105,0.7143308131708564,0.03541543365078862,TEM adult,8138459,0
