,dist_from_root,length,project,leafnode,n_conns
0,0.008987402039257384,0.008935043829134723,daf-2 dauer,10589246.0,0
1,0.33294086901401326,0.06659067551158834,daf-2 dauer,10587394.0,1
2,0.3590049175056002,0.08975591888304475,N2 dauer (Stigloher3),9496038.0,1
3,0.35971249705492886,0.07446876481127312,N2 dauer (Stigloher3),9596069.0,3
4,0.36399063445037416,0.025956866819084493,daf-2 dauer,11260686.0,1
5,0.37187250146862333,0.024960750499326858,N2 dauer (Stigloher2),8716081.0,0
6,0.3821728435553336,0.01899072401799486,N2 dauer (Stigloher3),9595992.0,2
7,0.3824851513288871,0.10178436950468492,daf-2 dauer,10587413.0,5
8,0.39739303193701137,0.13365579470331873,daf-2 dauer,10589245.0,11
9,0.4170809229950468,0.011579944636340534,N2 dauer (Stigloher3),9596027.0,1
10,0.4467241739426229,0.08425908335308901,daf-2 dauer,10587266.0,1
11,0.44865894146413016,0.039475246787696844,N2 dauer (Stigloher2),9008507.0,0
12,0.4490506441823997,0.003773754555280824,N2 dauer (Stigloher3),9596028.0,0
13,0.47871008900288015,0.07969696193881401,daf-2 dauer,10589222.0,2
14,0.48539465576776425,0.0989627148129069,N2 dauer (Stigloher2),8963763.0,0
15,0.48843112256051613,0.11485035973225158,N2 dauer (Stigloher3),9586706.0,1
16,0.5177055848563691,0.1543899779387678,N2 dauer (Stigloher2),8714390.0,1
17,0.5503164056069328,0.11865015144150454,daf-2 dauer,10589197.0,0
18,0.7097790466131251,0.07864057444003228,L1 16hr,4217412.0,2
19,0.711479774673366,0.11693380758563487,SEM adult,8392074.0,2
20,0.727400175295896,0.04483963326316489,L3,7654248.0,0
21,0.7419283554751674,0.1307577445527387,SEM adult,8324165.0,3
22,0.7480868097925222,0.08287068373995518,TEM adult,8156566.0,2
23,0.7618746078269948,0.04844457665445932,L3,7654246.0,0
24,0.7619883605273093,0.05026998323323078,L2,7654273.0,0
25,0.766097725970032,0.0680272205074911,L1 5hr,9602038.0,1
26,0.7773695259659807,0.03443182853134602,L1 8hr,6325863.0,0
27,0.7920285102672479,0.023799939777450797,L1 0hr,7654261.0,0
28,0.8029076517739341,0.05114488983483058,L1 8hr,6365828.0,0
29,0.809724986587806,0.09848659862202384,daf-2 dauer,10587431.0,0
30,0.8288742222738573,0.0619275669380816,L2,7654279.0,0
31,0.8313140290685138,0.07248746569126799,L1 5hr,9565716.0,1
32,0.8314803661554884,0.021346533083025195,L1 0hr,7654259.0,0
33,0.85065205762021,0.12153079999973863,L1 16hr,4268134.0,0
34,0.8572468492008457,0.02521608141879683,SEM adult,8392016.0,0
35,0.8891940316877717,0.03373822153348822,SEM adult,8391981.0,2
36,0.9036108382708383,0.06926413558611895,L1 16hr,4217452.0,1
37,0.9187893266965064,0.07052276977893995,L1 5hr,9565219.0,0
38,0.9429373651126066,0.045053662228364294,SEM adult,8324253.0,1
39,0.9848827343004188,0.014226432909551853,L2,4945758.0,0
