,dist_from_root,length,project,leafnode,n_conns
0,0.09442505887916976,0.00449186256105403,daf-2 dauer,10641320,0
1,0.09486046854780994,0.0024454849903181703,N2 dauer (Stigloher2),9189209,0
2,0.09926220161433519,0.003961591337506039,daf-2 dauer,10641322,0
3,0.13157504796913838,0.004449033462347243,daf-2 dauer,10641323,0
4,0.13990568611254678,0.0027956159536607255,daf-2 dauer,10641324,0
5,0.19004898400704826,0.0059483686460947045,daf-2 dauer,10641326,1
6,0.19411708425123167,0.004434701216365891,daf-2 dauer,10641328,0
7,0.2639859353002211,0.007904608008993837,daf-2 dauer,10641332,1
8,0.40624391317705855,0.02301061319064945,N2 dauer (Stigloher2),8786611,1
9,0.4249804126288201,0.008742214270160455,N2 dauer (Stigloher2),8786621,0
10,0.4267363431216717,0.005460438579834682,N2 dauer (Stigloher3),9588756,0
11,0.46467927240707063,0.006895952666919031,N2 dauer (Stigloher3),9529097,0
12,0.4659065410316928,0.011629641396354907,N2 dauer (Stigloher3),16682671,0
13,0.47327969371800827,0.008780552202255754,daf-2 dauer,10641336,1
14,0.47679331037433165,0.001650810575817701,daf-2 dauer,10641164,0
15,0.5101130052628574,0.004132710654257457,daf-2 dauer,10641554,0
16,0.5162838940211518,0.006882798160081159,N2 dauer (Stigloher2),8787366,0
17,0.5294461891391363,0.0368847277278451,N2 dauer (Stigloher2),8961057,0
18,0.555464508584974,0.003055074708266852,N2 dauer (Stigloher3),9599827,0
19,0.5601623662684769,0.006107128457592631,N2 dauer (Stigloher3),9529112,0
20,0.5790226805643749,0.0073489777529724964,N2 dauer (Stigloher2),8960786,0
21,0.6009404071556399,0.0031067535949638944,N2 dauer (Stigloher3),9593169,0
22,0.6095963004733517,0.008048815052684523,N2 dauer (Stigloher2),8960792,0
23,0.6225222315676878,0.0034996048762927865,N2 dauer (Stigloher2),9009016,0
24,0.6461267087834652,0.012390901124794365,N2 dauer (Stigloher3),9593175,0
25,0.6523429224213407,0.0030617077618007513,N2 dauer (Stigloher3),9529127,0
26,0.6795427362774797,0.016472053498421055,N2 dauer (Stigloher2),8963867,1
27,0.7357080131885448,0.011583344876342327,N2 dauer (Stigloher3),9511159,0
28,0.7382148223869136,0.009809188082241961,N2 dauer (Stigloher3),9593810,0
29,0.7822773498132884,0.004737933438622181,daf-2 dauer,10641480,0
30,0.7933889818287986,0.022501815402643267,L1 0hr,6966452,0
31,0.8581685517391072,0.001580611063756655,daf-2 dauer,10641552,0
32,0.875335284988346,0.00811135967882971,N2 dauer (Stigloher2),8948728,0
33,0.8861826415197578,0.007469436036959515,daf-2 dauer,10641551,0
34,0.8945485970344716,0.010183449536400727,N2 dauer (Stigloher2),8967670,0
35,0.9377523532359207,0.002138912237182613,daf-2 dauer,10641548,0
36,0.984648316961101,0.0030526844661995555,daf-2 dauer,10641547,0
