,dist_from_root,length,project,leafnode,n_conns
0,0.07819125406190662,0.00414901931965888,daf-2 dauer,15134893.0,0
1,0.0876465215350488,0.0030560418435809896,daf-2 dauer,15137803.0,0
2,0.10352821904832442,0.0025440575642372773,daf-2 dauer,10569314.0,2
3,0.12844604119623676,0.0031109468627054083,daf-2 dauer,15137801.0,0
4,0.13523609370112552,0.012849909484128962,daf-2 dauer,10569313.0,0
5,0.15455590234905073,0.004503183761528605,daf-2 dauer,10599050.0,0
6,0.20140888201211612,0.1380737573917983,L1 16hr,4391267.0,10
7,0.2250950495956077,0.13341238587112342,L1 16hr,4419469.0,9
8,0.25698190406391913,0.13949753969770165,N2 dauer (Stigloher3),16676430.0,1
9,0.25709493381765497,0.02146280360396615,N2 dauer (Stigloher2),9008793.0,2
10,0.28548282340731373,0.166937544384591,N2 dauer (Stigloher2),8785407.0,4
11,0.28576304024897703,0.14670107340615002,N2 dauer (Stigloher3),16676692.0,2
12,0.2940322451068839,0.12929544667328038,TEM adult,8206855.0,1
13,0.2945336658292909,0.0014196531100218633,daf-2 dauer,10599051.0,0
14,0.2980377554134561,0.14255966501639933,L1 8hr,6342897.0,1
15,0.3034758126775666,0.037586542813583264,L1 8hr,6342919.0,0
16,0.3060624538098328,0.024247268259489908,N2 dauer (Stigloher3),9191039.0,0
17,0.3065563702005175,0.17348642234057624,daf-2 dauer,10569061.0,5
18,0.308384946393778,0.14070072926367302,N2 dauer (Stigloher2),9008443.0,5
19,0.31450804925493775,0.11719887965517273,SEM adult,8330425.0,7
20,0.3186233019826802,0.16206956420261123,SEM adult,8355082.0,6
21,0.32254828131661456,0.062282410898779554,L2,4898053.0,2
22,0.3340234023030468,0.13090715980989748,TEM adult,8225907.0,0
23,0.3376537689213059,0.00533809042643782,N2 dauer (Stigloher2),9010497.0,0
24,0.33936490244079315,0.14842721502311582,L1 8hr,6374675.0,1
25,0.34048943993288827,0.1537825979017835,L3,7097855.0,2
26,0.34053323298481736,0.15562617150999664,daf-2 dauer,11260622.0,8
27,0.3412938341673208,0.1038426272360888,L2,4839861.0,2
28,0.34481529953767803,0.035587615343045435,L3,7112422.0,0
29,0.3457098407985852,0.006304323675970017,N2 dauer (Stigloher3),9588412.0,0
30,0.3457571335342462,0.16920284209900535,L1 0hr,6676872.0,1
31,0.346646592089476,0.11891488139814979,L3,7112392.0,1
32,0.356524730570861,0.10469933705978314,L1 5hr,9571367.0,3
33,0.35888976750507906,0.0017735979762788787,N2 dauer (Stigloher3),9191044.0,0
34,0.3594231839704432,0.012232335274591406,N2 dauer (Stigloher2),8785376.0,0
35,0.3618701642249371,0.005333005250945202,N2 dauer (Stigloher2),8961793.0,0
36,0.36725390127005536,0.005364702923589173,N2 dauer (Stigloher2),8785367.0,0
37,0.37239458757453997,0.003329256335974418,daf-2 dauer,10599126.0,0
38,0.38524876457948365,0.07748983724873744,L1 5hr,9572647.0,1
39,0.3865503213550138,0.0033148042680589238,N2 dauer (Stigloher3),9589127.0,0
40,0.386931142252375,0.10475943965768786,L1 0hr,6704014.0,1
41,0.3938192588101062,0.02094450347952823,N2 dauer (Stigloher2),8961786.0,0
42,0.39520934497078986,0.005208183948229302,N2 dauer (Stigloher3),9191053.0,0
43,0.3980723815879246,0.0010619975978335802,N2 dauer (Stigloher2),8961780.0,0
44,0.3993962649864735,0.003125507203829325,N2 dauer (Stigloher3),9191059.0,0
45,0.4193906294038448,0.004511719605278593,N2 dauer (Stigloher3),9589159.0,0
46,0.4239202262261777,0.004350318314442461,N2 dauer (Stigloher2),8963329.0,0
47,0.444411927062627,0.003014249031953695,N2 dauer (Stigloher3),9589037.0,0
48,0.44787476985498176,0.014380463068096592,N2 dauer (Stigloher3),9589331.0,0
49,0.4635850240619532,0.020352737115264967,L1 16hr,4391386.0,0
50,0.46666525779666496,0.03240672701498243,L2,4898673.0,1
51,0.4688607927766292,0.0029982765877836957,N2 dauer (Stigloher2),8961802.0,0
52,0.4693333912222918,0.014356484466862163,N2 dauer (Stigloher3),16676699.0,0
53,0.470649942876172,0.006715667410125603,N2 dauer (Stigloher3),9501718.0,0
54,0.4880671985657248,0.002905578694982977,N2 dauer (Stigloher2),8961807.0,0
55,0.49786290840088,0.014416947124325133,N2 dauer (Stigloher2),8785331.0,0
56,0.5029712067961406,0.0041796993111219115,N2 dauer (Stigloher3),16676719.0,0
57,0.5178456676795581,0.0025013637384644774,N2 dauer (Stigloher2),8961811.0,0
58,0.5211509493080835,0.005549177234906776,N2 dauer (Stigloher2),8961815.0,0
59,0.5261276447128298,0.028089391845000134,L1 5hr,9572687.0,2
60,0.533621191382175,0.007259160505616883,N2 dauer (Stigloher3),16676487.0,1
61,0.5362611208567852,0.0010969616543214514,N2 dauer (Stigloher2),8785316.0,0
62,0.5556432692005673,0.031696635480957976,N2 dauer (Stigloher2),8954669.0,0
63,0.5567178352547933,0.0015459444786478543,N2 dauer (Stigloher2),8954662.0,0
64,0.5624415304515754,0.002144035032978129,N2 dauer (Stigloher2),8785319.0,0
65,0.5650770998920776,0.07599726182397545,N2 dauer (Stigloher3),9601064.0,0
66,0.6001040688744826,0.00823406737761918,N2 dauer (Stigloher3),9529369.0,0
67,0.6138605621768911,0.00379786593894271,daf-2 dauer,10599128.0,0
68,0.6381257200691822,0.01300538659334686,N2 dauer (Stigloher2),8785298.0,0
69,0.6391273596281567,0.0020792744988537087,N2 dauer (Stigloher2),8954643.0,0
70,0.6391475291852451,0.039345268737132386,N2 dauer (Stigloher2),8785292.0,0
