,dist_from_root,length,project,leafnode,n_synapse
0,0.0,0.7911919865381952,L1 16hr,4223565,53
1,0.03242659815044151,0.06114264342044613,N2 dauer (Stigloher2),8539441,0
2,0.08170450243295405,0.008830276538405405,N2 dauer (Stigloher2),8781458,0
3,0.14697028997408734,0.7972355203750607,SEM adult,8343768,47
4,0.14840121213036267,0.7891724565890428,L3,7113461,31
5,0.15356591366624456,0.8383598433195932,L2,4961595,20
6,0.16068137386942521,0.7531297043465058,N2 dauer (Stigloher3),9525382,16
7,0.16281494742191777,0.7851394493564667,daf-2 dauer,10618911,32
8,0.17392003854608992,0.5399189895700183,L1 0hr,6821986,4
9,0.18039741095080578,0.0030961751431695193,N2 dauer (Stigloher2),8781460,0
10,0.18436658401769687,0.7580564458595412,TEM adult,8136554,0
11,0.20171057045623528,0.5200738403664408,N2 dauer (Stigloher2),8962109,16
12,0.22012839533564987,0.7603702594162504,L1 8hr,6330287,13
13,0.23407048458886612,0.7108955284980044,L1 5hr,9535250,12
14,0.24588513132660253,0.0159735220096638,L1 16hr,4223194,0
15,0.27394063500191973,0.04426283647085907,L2,4961686,0
16,0.3287605657500208,0.034247533529325885,daf-2 dauer,10618728,2
17,0.33933830266300763,0.06513833919858379,L1 8hr,6330402,1
18,0.34656962482523535,0.065871380069863,L2,4961890,1
19,0.34947831483460984,0.033580798868563806,TEM adult,8136757,0
20,0.3561226214207928,0.08122476147653164,N2 dauer (Stigloher3),9596877,3
21,0.38321427186428225,0.05410390609062149,L2,4961861,2
22,0.3860538859853067,0.006282124614179451,daf-2 dauer,10618714,0
23,0.4026482390819648,0.0031558191612553214,daf-2 dauer,10618567,0
24,0.40578694412761934,0.06257363710719203,N2 dauer (Stigloher2),8787372,5
25,0.4158007749176728,0.01940063034006444,N2 dauer (Stigloher2),8781370,0
26,0.46908508416312805,0.019014421977646617,SEM adult,8472315,0
27,0.4701843277736977,0.007534195706388495,daf-2 dauer,10618579,2
28,0.49384907540291995,0.008334481858864406,SEM adult,8343337,0
29,0.5036304979572318,0.06889951828066439,L1 16hr,4223343,10
30,0.5132845393457887,0.009614106029186508,N2 dauer (Stigloher2),8781387,0
31,0.5534701517103556,0.09771214049109,SEM adult,8343335,4
32,0.5746883707353548,0.042665648864912545,N2 dauer (Stigloher3),9519345,0
33,0.5915677301482962,0.0459945170764388,daf-2 dauer,10618712,7
34,0.6429676173824362,0.0047343581925169565,N2 dauer (Stigloher3),9519334,0
35,0.6483608639408212,0.004606469989303638,N2 dauer (Stigloher2),8781396,0
36,0.6810634099348937,0.00401732012921992,daf-2 dauer,10618616,1
37,0.7040364253095367,0.023924770422665366,N2 dauer (Stigloher2),8781409,0
38,0.7256088480117412,0.02081402938067736,daf-2 dauer,11139508,2
39,0.7359422961915523,0.002129471729961058,N2 dauer (Stigloher3),9596870,0
40,0.880735505454058,0.051555375231374684,N2 dauer (Stigloher2),8718280,0
41,0.9124929322565266,0.040759112124813555,N2 dauer (Stigloher2),8718261,0
42,0.9374880363469902,0.010131630141548366,N2 dauer (Stigloher3),9519319,1
43,0.9379028679209689,0.0413016708587495,L3,7113605,2
44,0.9722004918976418,0.003541429833048438,N2 dauer (Stigloher2),8718273,0
45,0.9796451327558581,0.006749012339297996,N2 dauer (Stigloher3),16681509,0
