,dist_from_root,length,project,leafnode,n_synapse
0,0.0,0.017107235639553665,daf-2 dauer,10630402,0
1,0.03807847052042859,0.021313460732897298,N2 dauer (Stigloher2),9009542,0
2,0.04696084813961299,0.016662829133710214,daf-2 dauer,10630399,0
3,0.06165821573249465,0.02563872043097606,TEM adult,8222570,0
4,0.0915930502240315,0.026172749777390068,daf-2 dauer,10612496,0
5,0.10127573279931767,0.015985264645254918,L3,7056624,0
6,0.1213738646922397,0.01603649453303229,daf-2 dauer,10612492,2
7,0.13495753046263126,0.032498066073026285,N2 dauer (Stigloher3),16681344,0
8,0.1516064973271726,0.027292870146910293,daf-2 dauer,10630396,0
9,0.15372427713598677,0.03815998282637108,L1 8hr,6332249,0
10,0.1543399645201997,0.019265804977475303,daf-2 dauer,15138139,0
11,0.1769759435446198,0.029444699621455586,daf-2 dauer,10630393,0
12,0.18045434939529467,0.03442393739234921,daf-2 dauer,10630391,4
13,0.1810317757033572,0.03599188747146744,N2 dauer (Stigloher3),9197363,0
14,0.18556195073528925,0.027369455756675674,L1 16hr,4380458,0
15,0.20211273396683535,0.0028604040869845537,daf-2 dauer,10612489,0
16,0.22682953510911308,0.0054721132615804515,daf-2 dauer,10630390,0
17,0.22885465175446723,0.007434606298159068,daf-2 dauer,10630129,0
18,0.2333985433586832,0.022659585363328696,SEM adult,8352798,1
19,0.2553138313862848,0.003754651376422049,daf-2 dauer,10630388,0
20,0.28190213878674303,0.0115937230758297,N2 dauer (Stigloher2),9009033,0
21,0.2928244298259502,0.010790196228509274,L2,4944808,0
22,0.2963058910861447,0.14943346026120188,daf-2 dauer,10612487,3
23,0.30207176672317776,0.0062535211654753346,daf-2 dauer,15137890,0
24,0.3045252421629026,0.013185610541066727,daf-2 dauer,10630142,0
25,0.31640438354789485,0.019318055890369057,L1 16hr,4367880,0
26,0.3397560998210846,0.07697316683547983,L1 16hr,4367897,0
27,0.34226123471545494,0.007539958715681136,N2 dauer (Stigloher3),9586777,0
28,0.34553515423787595,0.11240249878024522,N2 dauer (Stigloher2),9008709,1
29,0.3578551843160056,0.023756996546095845,daf-2 dauer,15138399,0
30,0.3593140910135646,0.01863289418041307,daf-2 dauer,10630151,1
31,0.36369567820781296,0.0337168882900357,N2 dauer (Stigloher3),16682278,0
32,0.36668383050864894,0.01999663352134524,N2 dauer (Stigloher3),16682153,0
33,0.3812856478509414,0.01545984334369293,L1 16hr,4380449,3
34,0.38152727710126827,0.002231227388583007,daf-2 dauer,10630387,0
35,0.3895714579712691,0.06531107824952483,L1 8hr,6350924,1
36,0.4017684679033267,0.038181747525049194,N2 dauer (Stigloher2),9190366,0
37,0.4021010834445072,0.0065990897320697735,daf-2 dauer,10612447,1
38,0.4041739310452414,0.01790936830749928,daf-2 dauer,15137911,0
39,0.4082265525782573,0.02034674976612437,daf-2 dauer,10612194,2
40,0.4116621950621882,0.019248847834745956,N2 dauer (Stigloher3),16682105,0
41,0.4228185730859659,0.03905206954981567,N2 dauer (Stigloher3),9594971,0
42,0.42332327273321946,0.04363203304323235,N2 dauer (Stigloher3),16682211,0
43,0.4234915030535974,0.048533383274392945,N2 dauer (Stigloher3),16682208,0
44,0.4264481864457577,0.012492592250000939,N2 dauer (Stigloher3),9527051,0
45,0.43075005545921835,0.04041957136108442,L1 5hr,9553293,1
46,0.44484505357359605,0.041612604083037665,L2,4944701,2
47,0.44813119265948587,0.01833398534838379,L1 16hr,4380441,0
48,0.45178115899710486,0.09896347146025503,N2 dauer (Stigloher2),9001771,0
49,0.45830742253035844,0.01155665220678237,N2 dauer (Stigloher3),9516496,3
50,0.46056648624273094,0.05933051897593712,N2 dauer (Stigloher2),9008914,0
51,0.4673437092332003,0.03319394139470726,N2 dauer (Stigloher3),16678587,0
52,0.4788528411247362,0.03203066815727852,daf-2 dauer,11260074,2
53,0.48054581240409106,0.0749540593341116,L3,7109994,10
54,0.4815222783887045,0.05524157252535021,L1 16hr,4380436,20
55,0.48784190942844186,0.022068433892989243,daf-2 dauer,15138092,0
56,0.4912499862077505,0.048892276325469504,N2 dauer (Stigloher3),9596791,0
57,0.4926451501051295,0.04549817157641268,N2 dauer (Stigloher3),16682236,0
58,0.49429596378766916,0.010706222486626709,TEM adult,8222826,0
59,0.5006206070711005,0.04144463313447949,L3,7109885,0
60,0.5012593331229711,0.058183391160324574,L3,7056618,5
61,0.5021895665116867,0.019046363724063636,daf-2 dauer,10630386,4
62,0.5091732813026638,0.0472449646539458,TEM adult,8222863,12
63,0.5165226480759985,0.04801262241848851,TEM adult,8221363,6
64,0.5178142298810366,0.0373959538425622,daf-2 dauer,10612439,1
65,0.5198611986453993,0.0309354989212552,L3,7056588,0
66,0.5242957245769148,0.07949660229269102,L1 8hr,6350743,3
67,0.5245585150789762,0.013303123368811485,TEM adult,8221372,1
68,0.532851658820092,0.03555765683335121,daf-2 dauer,10612434,1
69,0.53369856702005,0.09639561808463427,L1 8hr,6332229,3
70,0.5348203598440775,0.05550034758623681,N2 dauer (Stigloher3),16682097,0
71,0.5389332341057905,0.04962520614496725,N2 dauer (Stigloher3),9599742,1
72,0.5390706942948884,0.05500805811441367,L1 8hr,6478680,0
73,0.5428173229848788,0.04965893771740383,SEM adult,8353065,3
74,0.5446927006508142,0.026424483627456197,daf-2 dauer,10630380,0
75,0.5471979587104615,0.008975247087806497,daf-2 dauer,10612428,0
76,0.5495108885260062,0.025213457265938457,N2 dauer (Stigloher3),16682087,0
77,0.551740384974178,0.06531429044443292,TEM adult,8222919,11
78,0.5518500930419676,0.06956795661310367,N2 dauer (Stigloher2),9006605,4
79,0.5534103314150843,0.03381880426697795,N2 dauer (Stigloher3),16677756,0
