,dist_from_root,length,project,leafnode,n_conns
0,0.0,0.0318450088866282,N2 dauer (Stigloher2),9009295.0,1
1,0.009814085980416441,0.012067081602411829,daf-2 dauer,10581231.0,0
2,0.016394780085297204,0.012139404747541488,N2 dauer (Stigloher2),8950641.0,0
3,0.02424797750247009,0.011508731343878937,daf-2 dauer,10581814.0,0
4,0.027657457169542977,0.000763148436528113,N2 dauer (Stigloher3),9190865.0,0
5,0.04325231268773202,0.0070436045720678455,daf-2 dauer,10581226.0,1
6,0.04452884429984256,0.037211570677873916,N2 dauer (Stigloher3),9597575.0,0
7,0.04932983671370475,0.03080230408058975,N2 dauer (Stigloher2),8980079.0,0
8,0.053743725454955205,0.04950988204440314,N2 dauer (Stigloher2),8980069.0,0
9,0.06043494879607108,0.051406978813418776,L3,7076930.0,4
10,0.07484904641837321,0.02021490569968633,L3,7111843.0,0
11,0.07628276411723207,0.09337249644556937,daf-2 dauer,10581809.0,41
12,0.077963734760227,0.029438063187996303,N2 dauer (Stigloher2),9009659.0,0
13,0.08330029462303788,0.06996897780487622,TEM adult,8141900.0,7
14,0.08450610725054114,0.035948447509819785,N2 dauer (Stigloher3),9190850.0,2
15,0.08713050664820028,0.09097100654384105,L2,4841431.0,5
16,0.08877294937660848,0.02580134682007483,L2,4841442.0,0
17,0.09060287464015718,0.017022894013669247,L3,7111837.0,0
18,0.09574430502690745,0.039434663627581086,daf-2 dauer,10581223.0,2
19,0.09612378502689745,0.05011010414435335,L3,7076904.0,8
20,0.10327589161049558,0.0233358193624235,L1 16hr,4425251.0,1
21,0.10460209406704224,0.08115675293942635,SEM adult,8403573.0,13
22,0.10576733699976106,0.06070477359334594,N2 dauer (Stigloher3),9188163.0,4
23,0.10871809865140337,0.024058122513978406,L1 16hr,4226341.0,1
24,0.1100045663675423,0.04105520074335857,N2 dauer (Stigloher3),9203830.0,0
25,0.11047714877019622,0.019899761971826187,L3,7111833.0,2
26,0.1123696896538112,0.05671851581587081,N2 dauer (Stigloher2),8954039.0,3
27,0.11686984276191635,0.061522954387651894,L3,7111826.0,3
28,0.11758677860316673,0.0515344828256122,N2 dauer (Stigloher2),8763206.0,5
29,0.12250547939679725,0.05281063585727121,daf-2 dauer,10581774.0,2
30,0.12974697911603947,0.02468724099629957,TEM adult,8141795.0,1
31,0.1313041771553751,0.029662098450160358,SEM adult,8469871.0,2
32,0.13360953364410275,0.15285443664425946,TEM adult,8141075.0,8
33,0.13773446260947975,0.004452533740582234,daf-2 dauer,10581759.0,0
34,0.1444091974857756,0.017716057948230526,SEM adult,8404698.0,0
35,0.1463860378804874,0.006293470599076634,TEM adult,8140988.0,0
36,0.15531923785212876,0.05841889499657689,SEM adult,8266622.0,13
37,0.15647440137019075,0.02053959285098174,L2,4933417.0,2
38,0.1773383485790439,0.005520539914347787,daf-2 dauer,10581758.0,0
39,0.18319887414044342,0.047331198391638324,L2,4933412.0,3
40,0.2045210326086763,0.01600456295796043,L3,7076878.0,0
41,0.23919313655296467,0.003097565912803377,N2 dauer (Stigloher3),9187956.0,0
42,0.24094470834455547,0.0037787613841493944,N2 dauer (Stigloher2),8494092.0,0
43,0.25338117349609507,0.011112557799400059,daf-2 dauer,10581756.0,1
44,0.2677378026149934,0.017951519502426926,daf-2 dauer,10581208.0,1
45,0.3260812060455292,0.02459760088220852,L3,7111570.0,1
46,0.3352668992087567,0.03526523651360021,N2 dauer (Stigloher3),9499339.0,1
47,0.3441834527223772,0.011650328439455262,SEM adult,8266821.0,0
48,0.3542779993160166,0.035153478319650655,N2 dauer (Stigloher2),8786293.0,2
49,0.36065876764295457,0.024779352687253443,N2 dauer (Stigloher2),8786517.0,2
50,0.38174263459915714,0.023228531858057885,N2 dauer (Stigloher3),9499348.0,0
51,0.4039182726388325,0.01595374930525051,N2 dauer (Stigloher2),8786309.0,0
52,0.4098613047362771,0.032714704979430215,daf-2 dauer,10581754.0,4
53,0.4150621307742679,0.006435601127553858,daf-2 dauer,10581203.0,1
54,0.41865228866139087,0.016112422466389033,N2 dauer (Stigloher3),9524160.0,0
55,0.4525584221126093,0.011672692974776284,daf-2 dauer,10581200.0,4
56,0.5133499277623027,0.03542779011169456,N2 dauer (Stigloher2),8786559.0,0
57,0.5185418860932792,0.015367334156590865,N2 dauer (Stigloher3),9524139.0,1
58,0.5211365923901149,0.05698026559141112,N2 dauer (Stigloher2),8786347.0,0
59,0.5219163080847363,0.05336163364650183,N2 dauer (Stigloher3),9598181.0,0
60,0.5229265831598077,0.03519935020321987,N2 dauer (Stigloher2),8786337.0,0
61,0.5350893240294963,0.029904922258854005,daf-2 dauer,10581197.0,1
62,0.5407666580609891,0.013975961473388056,N2 dauer (Stigloher3),9524141.0,0
63,0.5427762490033894,0.053490380868099215,L3,7111641.0,6
64,0.5542820292069811,0.018459860871465776,N2 dauer (Stigloher2),8786568.0,0
65,0.5654828924174053,0.04435583025365835,TEM adult,8140668.0,8
66,0.5698986468334017,0.017403212987918547,daf-2 dauer,11440587.0,1
67,0.583368184882611,0.029135925200117697,N2 dauer (Stigloher2),8786599.0,5
68,0.5898976664918167,0.017287793239708853,SEM adult,8267681.0,0
69,0.6040637972423774,0.02561862026965122,N2 dauer (Stigloher2),8531404.0,0
70,0.6193150226910533,0.02210279843459024,daf-2 dauer,15137783.0,1
71,0.6298507315415358,0.028154329910876467,N2 dauer (Stigloher3),9524124.0,2
72,0.6301549601152134,0.03217149682358982,N2 dauer (Stigloher3),9188032.0,1
73,0.6437090463547848,0.019085702190300584,daf-2 dauer,10581058.0,1
74,0.6819178346809045,0.011018783075091921,daf-2 dauer,11440600.0,1
75,0.7002289880166442,0.05439127144133381,N2 dauer (Stigloher2),8786650.0,12
76,0.7028821517463689,0.013181696727823562,SEM adult,8404642.0,0
77,0.7109265205368316,0.05802389073481686,L3,7111677.0,6
78,0.7142222028553572,0.015158544979128472,daf-2 dauer,10581090.0,0
79,0.7155305530169589,0.012287581428153366,N2 dauer (Stigloher2),8533113.0,1
80,0.7177217981076405,0.043989860872001345,N2 dauer (Stigloher3),9524092.0,0
81,0.7186169301000991,0.03013159581790215,N2 dauer (Stigloher3),9528931.0,1
82,0.720382744389158,0.05213124534274839,TEM adult,8140900.0,11
83,0.7301318589630381,0.0008605115734056667,N2 dauer (Stigloher2),8509106.0,0
84,0.742853833481234,0.004399998707310607,N2 dauer (Stigloher3),9598306.0,0
85,0.7428852867271875,0.004765197162677574,daf-2 dauer,10581741.0,2
86,0.756359040756426,0.024531547072318503,daf-2 dauer,10581618.0,1
87,0.7606033132694278,0.013278597419929513,daf-2 dauer,10581739.0,1
88,0.7871591582103922,0.02066919829709482,daf-2 dauer,10581117.0,3
89,0.7932349077081028,0.0018470089562767147,daf-2 dauer,10581628.0,0
90,0.8275879409759708,0.026693048343364983,daf-2 dauer,10581645.0,3
91,0.8435603189175197,0.03083755856397079,TEM adult,8141608.0,3
92,0.8595839446630179,0.02148389513253184,N2 dauer (Stigloher2),8510911.0,1
93,0.862725872095512,0.024513445265397952,daf-2 dauer,10581140.0,0
94,0.8656019332037602,0.029664490182811504,N2 dauer (Stigloher2),8785844.0,2
95,0.8686786939506266,0.007933736052046442,daf-2 dauer,10581145.0,3
96,0.8898202362178329,0.03214982388877542,N2 dauer (Stigloher3),9595380.0,3
97,0.8915386253458848,0.030608776663590517,N2 dauer (Stigloher3),9526381.0,1
98,0.9647313263952877,0.024364357449039035,N2 dauer (Stigloher2),8483441.0,2
99,0.9775923619786566,0.009070429316283936,N2 dauer (Stigloher2),8509419.0,0
100,0.9858220050278453,0.012630575628822508,N2 dauer (Stigloher3),9527156.0,1
