,dist_from_root,length,project,leafnode,n_synapse
0,0.02772693702135435,0.02792374583473763,daf-2 dauer,10621663,0
1,0.15549024621808427,0.00906498093152699,daf-2 dauer,15133726,0
2,0.1745294543653645,0.01427589524846654,daf-2 dauer,10621661,0
3,0.3878692550613778,0.027010688482158724,N2 dauer (Stigloher3),9596218,0
4,0.4150588202332911,0.011250498859754725,N2 dauer (Stigloher3),9515780,0
5,0.48729311624314225,0.024588113252492095,daf-2 dauer,10621951,0
6,0.5177233761661495,0.07371636547188572,N2 dauer (Stigloher3),9601032,0
7,0.5732873881089016,0.10400270909483154,daf-2 dauer,10621659,4
8,0.5880087234870891,0.06535705443306641,daf-2 dauer,11440062,0
9,0.597489986034792,0.027854521262167163,L2,4813136,1
10,0.6005508176385085,0.046214025779070175,L2,4843741,2
11,0.6191991446246797,0.12904338183842104,daf-2 dauer,10621641,4
12,0.627877076875983,0.10006561631054944,daf-2 dauer,10621967,0
13,0.6731103240401335,0.08381953837398569,daf-2 dauer,10621976,1
14,0.7399702845967289,0.00860184841929982,daf-2 dauer,10621628,0
15,0.7971313608409499,0.02727509150953427,N2 dauer (Stigloher3),9526594,0
16,0.8361151607647805,0.04223770716577087,N2 dauer (Stigloher3),16684893,0
17,0.8534163674362674,0.13259713794214514,daf-2 dauer,11260120,2
18,0.8826479891893544,0.11425941958118298,daf-2 dauer,10621627,2
19,0.9017331094343076,0.06876235134766673,daf-2 dauer,10621993,1
