,dist_from_root,length,project,leafnode,n_synapse
0,0.08446622805544983,0.004882151178770693,N2 dauer (Stigloher3),9504162,0
1,0.11249380913636177,0.0106016190908552,N2 dauer (Stigloher2),8948556,0
2,0.1156357014161611,0.007278131689352532,N2 dauer (Stigloher3),9504170,3
3,0.11928945315349747,0.0045557380336980115,daf-2 dauer,10606232,0
4,0.12370273683318872,0.0016922631936493395,N2 dauer (Stigloher2),8948489,0
5,0.129659987164145,0.0032235571496730367,daf-2 dauer,10601162,1
6,0.13404959737162386,0.02679675523863868,daf-2 dauer,10606231,4
7,0.15102307767698195,0.006485193558948735,daf-2 dauer,10601161,3
8,0.1536267282153917,0.008868963925462848,daf-2 dauer,10606221,2
9,0.16354786761641857,0.002218496334650792,daf-2 dauer,10601158,0
10,0.20821606677029147,0.060176864282059754,N2 dauer (Stigloher2),8975281,1
11,0.22428179535965612,0.004890435381367334,N2 dauer (Stigloher3),9520349,0
12,0.2258646204984822,0.0021764174351429854,N2 dauer (Stigloher3),9504198,0
13,0.22916560755938697,0.0056412229716886085,N2 dauer (Stigloher3),9520353,0
14,0.24115903269114136,0.0046349503561956785,N2 dauer (Stigloher3),9504204,0
15,0.25619161392650475,0.004460900545428538,N2 dauer (Stigloher3),9589036,0
16,0.25802880957430063,0.002122574714032637,N2 dauer (Stigloher3),9589032,0
17,0.261616309766623,0.0008747225665179986,N2 dauer (Stigloher3),9504205,0
18,0.26716319580809067,0.04455519133489434,N2 dauer (Stigloher2),8963318,0
19,0.27551259446245857,0.019603318891824293,N2 dauer (Stigloher2),8963326,0
20,0.28494277048428834,0.002284816343588692,N2 dauer (Stigloher3),9504211,0
21,0.2854513473561071,0.0031008040336525213,N2 dauer (Stigloher2),9008887,0
22,0.29264922576291846,0.002842905051185549,N2 dauer (Stigloher2),8948440,0
23,0.30747375932467214,0.008887276204076127,N2 dauer (Stigloher3),9504221,3
24,0.3109170690927624,0.007442635333751327,N2 dauer (Stigloher3),9589024,0
25,0.32625593283243437,0.00586280807674087,N2 dauer (Stigloher2),8966126,0
26,0.3302728070886091,0.0010262924677520526,N2 dauer (Stigloher2),8966049,0
27,0.3402314446078836,0.0032395949688634133,N2 dauer (Stigloher2),8966044,0
28,0.34290447296046284,0.0030783046096650533,N2 dauer (Stigloher3),9504225,0
29,0.3759033154682741,0.0071885641232204344,N2 dauer (Stigloher3),16682166,0
30,0.3874030861408477,0.0025352131356814454,N2 dauer (Stigloher2),8948424,0
31,0.3964491938323093,0.004734276198329676,N2 dauer (Stigloher3),9528066,0
32,0.40070389539393364,0.006999123132442528,N2 dauer (Stigloher3),9504237,0
33,0.4090782168518651,0.010368145735305718,N2 dauer (Stigloher2),8966063,0
