,dist_from_root,length,project,leafnode,n_conns
0,0.09534582298685008,0.7784003791632955,L2,4939010,12
1,0.10473087200136316,0.72513532041966,N2 dauer (Stigloher2),8782456,12
2,0.13706830800866004,0.06526659267130945,L1 16hr,4468105,5
3,0.160842382756897,0.6966695116551428,N2 dauer (Stigloher3),9499024,38
4,0.19092347674319543,0.7413458942056312,L3,7093633,9
5,0.19745576008661175,0.6987910846854973,TEM adult,8219811,12
6,0.20594520989261456,0.6130809748985707,SEM adult,8296873,13
7,0.21491702331482418,0.03813238105115705,daf-2 dauer,10603743,0
8,0.23671417188807084,0.7473298749351522,daf-2 dauer,10603815,75
9,0.28070948767332254,0.015486865044657794,L1 16hr,4467865,1
10,0.41496947005268375,0.08188332126104739,daf-2 dauer,10603987,3
11,0.5281348820319036,0.011297371553057742,daf-2 dauer,10604038,3
12,0.5910358807929594,0.006473590770341771,N2 dauer (Stigloher3),9191556,0
13,0.6165533980893377,0.07797988153363677,N2 dauer (Stigloher2),8761192,0
14,0.6382556524465249,0.02211592958594491,N2 dauer (Stigloher2),8549851,0
15,0.6915232724581435,0.010642954212240104,N2 dauer (Stigloher3),9191570,0
16,0.7553138692142098,0.039200790586843934,L3,7093477,0
17,0.826342417643586,0.0034819111712213508,N2 dauer (Stigloher3),9588947,0
18,0.9000525545452202,0.004511157715203932,N2 dauer (Stigloher3),9588955,0
19,0.9207793585530791,0.007028248642266523,N2 dauer (Stigloher2),8761159,0
20,0.9405597558160047,0.05503499517951297,L3,7093456,1
21,0.9652180228833557,0.026031822242228286,L2,4938687,0
22,0.9796988631236405,0.007525584243807521,N2 dauer (Stigloher2),8761161,0
23,0.9836281465830498,0.00914233731835778,L2,4938681,0
