synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4507311,0.0,0.6653888013735145,URADL,L1 16hr,URADL,"['BWMDL01', 'RMDVL']"
4507310,0.0,0.6638372444910511,URADL,L1 16hr,URADL,"['BWMDL01', 'RMDVL']"
4507309,0.0,0.6601022768700954,URADL,L1 16hr,URADL,"['BWMDL01', 'RMDVL']"
4507308,0.0,0.6582958679294796,URADL,L1 16hr,URADL,"['BWMDL01', 'RMDVL']"
4507304,0.0,0.7265092123825534,URADL,L1 16hr,URADL,"['BWMDL01', 'RIPL']"
4507303,0.0,0.720622295235142,URADL,L1 16hr,URADL,['BWMDL01']
4507302,0.0,0.7125174560593198,URADL,L1 16hr,URADL,"['IL1DL', 'BWMDL01']"
4507301,0.0,0.6985427358039209,URADL,L1 16hr,URADL,['BWMDL01']
4507290,0.0,0.8076029016027196,URADL,L1 16hr,URADL,"['RIPL', 'BWMDL02', 'IL1DL']"
4507289,0.0,0.8091877336831252,URADL,L1 16hr,URADL,"['BWMDL02', 'IL1DL', 'RIPL']"
4507288,0.0,0.8743961872561391,URADL,L1 16hr,URADL,"['IL1L', 'RIPL']"
4507287,0.0,0.858062667713288,URADL,L1 16hr,URADL,"['IL1L', 'BWMDL02', 'RMEL']"
4507286,0.0,0.8548472377279972,URADL,L1 16hr,URADL,"['BWMDL02', 'RMEL']"
4507285,0.0,0.8520495069927003,URADL,L1 16hr,URADL,"['BWMDL02', 'RMEL']"
4507284,0.0,0.8444755125398509,URADL,L1 16hr,URADL,"['BWMDL02', 'RMEL']"
4507283,0.0,0.8359621528096552,URADL,L1 16hr,URADL,"['BWMDL01', 'BWMDL02', 'RMEL']"
4507282,0.0,0.8225691015152521,URADL,L1 16hr,URADL,"['BWMDL01', 'BWMDL02', 'RMEL']"
4507281,0.0,0.8142207930118862,URADL,L1 16hr,URADL,"['BWMDL01', 'BWMDL02', 'RMEL']"
4507280,0.0,0.8113835513250551,URADL,L1 16hr,URADL,['BWMDL02']
4502098,0.0,0.8225691015152521,URADL,L1 16hr,IL2DL,"['URADL', 'RIPL']"
4500864,0.0349689482665617,0.8828886813785748,URADL,L1 16hr,IL1L,"['URADL', 'BWMDL02', 'RMDVL']"
4500863,0.0,0.8828886813785748,URADL,L1 16hr,IL1L,"['URADL', 'RMDVL', 'BWMDL02']"
4500862,0.0,0.892421423999305,URADL,L1 16hr,IL1L,"['RMER', 'URADL', 'RMDVL', 'BWMDL02']"
4500861,0.0,0.8962420312420973,URADL,L1 16hr,IL1L,['URADL']
4497035,0.0,0.6900736229012573,URADL,L1 16hr,URADL,"['RIPL', 'BWMDL01']"
4497034,0.0,0.720622295235142,URADL,L1 16hr,URADL,['RIPL']
4497033,0.0,0.7125174560593198,URADL,L1 16hr,URADL,"['BWMDL01', 'RIPL']"
4497032,0.0,0.6985427358039209,URADL,L1 16hr,URADL,"['BWMDL01', 'RIPL']"
5037481,0.0,0.8203870141577089,URADL,L2,URADL,"['BWMDL01', 'BWMDL02', 'RIPL']"
5037480,0.0,0.8314572151203599,URADL,L2,URADL,"['BWMDL01', 'RIPL']"
5037478,0.0565012347352383,0.8789924591619562,URADL,L2,URADL,"['BWMDL01', 'BWMDL02', 'RMEL', 'RMED']"
5037477,0.0,0.842329954721189,URADL,L2,URADL,"['RMEL', 'RIPL', 'BWMDL02']"
5037476,0.0399726333104693,0.8923640233214583,URADL,L2,URADL,"['RMEL', 'BWMDL01', 'RIPL', 'BWMDL03', 'RMEV', 'RMED']"
5037111,0.0962318155330616,0.8789924591619562,URADL,L2,RMER,"['BWMVL02', 'BWMDL02', 'URADL']"
5034118,0.0,0.6014581973892733,URADL,L2,PVR,"['AVBR', 'URADL']"
5033016,0.0080637666059048,0.8923640233214583,URADL,L2,OLQDL,"['IL2L', 'URADL', 'RMED']"
5032819,0.0,0.8809352438526566,URADL,L2,IL2DL,"['RIPL', 'URADL', 'RMEL', 'IL1DL']"
