synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4496748,0.0,0.2016937358581487,ADFL,L1 16hr,ADFL,"['RIAL', 'SMBVL']"
4496755,0.0,0.1619998607458063,ADFL,L1 16hr,ADFL,"['ADAL', 'ASHL', 'RIAL']"
4496761,0.0,0.1619998607458063,ADFL,L1 16hr,ADFL,"['ADAL', 'RIAL']"
4496778,0.0,0.1363808312655595,ADFL,L1 16hr,ADFL,"['RIAL', 'SMBVL']"
4496845,0.0,0.9711041142837782,ADFL,L1 16hr,ADFR,['ADFL']
4497079,0.0,0.2045242884363156,ADFL,L1 16hr,AWBL,['ADFL']
4500985,0.0,0.1184034065047718,ADFL,L1 16hr,AIYL,['ADFL']
4501452,0.0,0.1521810444719472,ADFL,L1 16hr,AIZL,['ADFL']
4501499,0.0,0.4630612464915625,ADFL,L1 16hr,AIZL,['ADFL']
4503233,0.0,0.8329126928262973,ADFL,L1 16hr,AWBL,['ADFL']
4503238,0.0,0.2016937358581487,ADFL,L1 16hr,AWBL,['ADFL']
4503240,0.0,0.2016937358581487,ADFL,L1 16hr,AWBL,['ADFL']
4503293,0.0,0.8604586661197452,ADFL,L1 16hr,AWBL,['ADFL']
4506878,0.0,0.189578401903327,ADFL,L1 16hr,AIZL,['ADFL']
4508172,0.0,0.5307359720922855,ADFL,L1 16hr,AVHR,['ADFL']
4508177,0.0,0.7289335411604406,ADFL,L1 16hr,AVHR,['ADFL']
4508218,0.0,0.2110678600091538,ADFL,L1 16hr,AVHR,['ADFL']
4509274,0.0,0.8578336742929049,ADFL,L1 16hr,ADFL,"['ADFR', 'AIZL', 'AUAL']"
4509324,0.0,0.9743554518528056,ADFL,L1 16hr,ADFL,"['AIZR', 'RIMR']"
4509394,0.0258118355399815,0.5307359720922855,ADFL,L1 16hr,ADFL,['AIZL']
4509402,0.0208393853255734,0.5307359720922855,ADFL,L1 16hr,ADFL,"['AIZL', 'AUAL', 'RIAL']"
4509408,0.0,0.4443218768832915,ADFL,L1 16hr,ADFL,"['AFDL', 'AIZL', 'SMBVL']"
4509430,0.0,0.3849937094442259,ADFL,L1 16hr,ADFL,"['AUAL', 'RIAL']"
4509439,0.0,0.2714124461990898,ADFL,L1 16hr,ADFL,"['AIZL', 'RIAL']"
4509479,0.0,0.2252071141069331,ADFL,L1 16hr,ADFL,"['AIZL', 'RIAL', 'SMBVL']"
5031272,0.0,0.3844780155033052,ADFL,L2,AWBL,"['AIZL', 'ADFL']"
5031271,0.0,0.5549458001687482,ADFL,L2,AWBL,"['ADFL', 'AIZL']"
5031270,0.0286451283257136,0.6460200750409073,ADFL,L2,AWBL,"['AIZL', 'ADFL']"
5031267,0.0086422333222226,0.6460200750409073,ADFL,L2,AWBL,"['ADFL', 'AIZL']"
5031266,0.0,0.7818545774115996,ADFL,L2,AWBL,"['ADFL', 'AIZL']"
