synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4498096,0.0061382677156427,0.2882742384375452,ASEL,L1 16hr,ASEL,"['AIBL', 'AIYL']"
4498099,0.0015191687633342,0.2882742384375452,ASEL,L1 16hr,ASEL,"['AIBL', 'AIYL']"
4498101,0.0126910922832377,0.2882742384375452,ASEL,L1 16hr,ASEL,['AIBL']
4498107,0.0,0.3455756531002792,ASEL,L1 16hr,ASEL,"['AIBL', 'AIYL', 'AWCR']"
4498111,0.0,0.2745487553774297,ASEL,L1 16hr,ASEL,"['AIBL', 'AIYL']"
4498116,0.0,0.4930864543713259,ASEL,L1 16hr,ASEL,"['AIBL', 'AIYL']"
4498133,0.0,0.5174968495089313,ASEL,L1 16hr,ASEL,"['AIBL', 'AIYL']"
4498213,0.0133093186932486,0.9254101659028248,ASEL,L1 16hr,ASEL,['AWCL']
4498265,0.0,0.7285945355285907,ASEL,L1 16hr,ASEL,"['AIYR', 'ASER']"
4498368,0.0,0.1284689085286375,ASEL,L1 16hr,ASEL,"['AFDL', 'AIBL', 'AIYL']"
4503059,0.0,0.1139237012481077,ASEL,L1 16hr,AWAL,['ASEL']
4503467,0.0,0.1127051252215307,ASEL,L1 16hr,AWCL,['ASEL']
4503474,0.0,0.09888564434591,ASEL,L1 16hr,AWCL,['ASEL']
4504092,0.0,0.7225781331664782,ASEL,L1 16hr,AINL,['ASEL']
5067186,0.0,0.5207709821069385,ASEL,L1 16hr,AWAL,['ASEL']
5067204,0.0,0.1238537423819007,ASEL,L1 16hr,ASEL,"['AIBL', 'AIYL']"
5030495,0.0011307083176187,0.9156054603301954,ASEL,L2,ASEL,['AIYR']
5031331,0.0031365633215106,0.9769500578229124,ASEL,L2,AWCR,"['ASER', 'AIBR', 'ASEL']"
5031210,0.0119109056507844,0.6183091390675066,ASEL,L2,AWBL,"['ASEL', 'ADFL']"
5031190,0.0067373292489138,0.5402617589720377,ASEL,L2,AWAL,"['ASEL', 'AIAL']"
5031072,0.0076884538077591,0.6183091390675066,ASEL,L2,AVHR,"['ASEL', 'AWBL', 'ADFL']"
5030547,0.024679665429549,0.6756416737783886,ASEL,L2,ASER,"['AIYL', 'AIBL', 'ASEL']"
5030520,0.0,0.6047854133142282,ASEL,L2,ASEL,['AIYL']
5030519,0.0,0.2406660386668153,ASEL,L2,ASEL,"['AIYL', 'AWCL']"
5030516,0.0,0.2424653397737171,ASEL,L2,ASEL,"['AWCL', 'AIBL', 'AIYL']"
5030515,0.0,0.2805039592023861,ASEL,L2,ASEL,"['AIYL', 'AIBL', 'AWCL']"
5030513,0.0,0.2994545972043071,ASEL,L2,ASEL,['AIYL']
5030512,0.0,0.3458538729233219,ASEL,L2,ASEL,"['AIYL', 'AIBL']"
5030510,0.0,0.3558854245386663,ASEL,L2,ASEL,"['AIBL', 'AIYL']"
5030509,0.0,0.3811119052816795,ASEL,L2,ASEL,"['AIBL', 'AIYL']"
5030507,0.0,0.3811119052816795,ASEL,L2,ASEL,['AIYL']
5030505,0.0,0.447207216943097,ASEL,L2,ASEL,"['AIZL', 'AIAL', 'AIBL']"
5030504,0.0,0.537393736109,ASEL,L2,ASEL,"['AIAL', 'AIBL']"
5030503,0.0,0.6091895071107214,ASEL,L2,ASEL,"['AIYL', 'AIBL']"
5030502,0.0,0.608105314128092,ASEL,L2,ASEL,['AIYL']
5030501,0.0200156371066937,0.6741495320795629,ASEL,L2,ASEL,"['AIYR', 'AFDR']"
5030499,0.0208184051717915,0.6741495320795629,ASEL,L2,ASEL,['AIYR']
5030498,0.0,0.7106570732850812,ASEL,L2,ASEL,"['AIBR', 'AIYR']"
5030496,0.0,0.9769500578229124,ASEL,L2,ASEL,"['AIYR', 'AWCR', 'AIBR', 'BAGL']"
5030493,0.0041587659516345,0.9156054603301954,ASEL,L2,ASEL,"['AIYR', 'AFDR']"
5030492,0.0122555894425394,0.9156054603301954,ASEL,L2,ASEL,"['AFDR', 'AINL']"
5030151,0.0,0.3860069425099064,ASEL,L2,AIZL,"['ASEL', 'AIAL']"
4977127,0.0,0.3315706114404431,ASEL,L2,ADLL,"['ASEL', 'AIBL']"
6375386,0.0,0.1601434281823549,ASEL,L1 8hr,AWCL,"['AIYL', 'ASEL', 'ASGL']"
6375357,0.0034481586717226,0.3886533255817898,ASEL,L1 8hr,AWAL,"['ASEL', 'AIZL']"
6375354,0.0039323797386221,0.5633257292673091,ASEL,L1 8hr,AWAL,"['AWBL', 'ASEL']"
6375005,0.0,0.6890004034827792,ASEL,L1 8hr,ASEL,"['AFDR', 'AIYR', 'AIBR']"
6375010,0.0134177896119181,0.9630592781847498,ASEL,L1 8hr,ASEL,"['AWCL', 'AIYR', 'BAGL']"
6375007,0.0,0.1726586629280062,ASEL,L1 8hr,ASEL,"['AIYL', 'AIBL']"
6375006,0.0099103670799455,0.5712393702161793,ASEL,L1 8hr,ASEL,"['AIYL', 'AIBL']"
6375004,0.0,0.3316220281160407,ASEL,L1 8hr,ASEL,"['AIBL', 'AIYL']"
6375003,0.0,0.3255667948393254,ASEL,L1 8hr,ASEL,"['AIBL', 'AIYL']"
6375002,0.0,0.3153545369113998,ASEL,L1 8hr,ASEL,"['AIBL', 'AIYL']"
6375001,0.0,0.1452069377462042,ASEL,L1 8hr,ASEL,"['AIYL', 'AWCL', 'AIBL']"
6374931,0.0,0.3396609611660692,ASEL,L1 8hr,AIYL,"['ASEL', 'AIZL']"
6374895,0.0,0.967593682228454,ASEL,L1 8hr,AINL,"['ASEL', 'AFDR']"
6374766,0.0,0.3197109795316609,ASEL,L1 8hr,ADLL,"['ASEL', 'AIBL']"
6374759,0.0,0.3366885449943789,ASEL,L1 8hr,ADLL,"['ADAL', 'ASEL', 'AIBL']"
6374760,0.0,0.3516099306321992,ASEL,L1 8hr,ADLL,"['AIBL', 'ADAL', 'ASEL']"
6374741,0.0,0.8139071973480434,ASEL,L1 8hr,ADFR,"['AIAR', 'ASEL', 'AIZR']"
7051158,0.0,0.7633235891977556,ASEL,L1 0hr,ASEL,"['AIYR', 'AIBR']"
7051153,0.0195704851108843,0.7633235891977556,ASEL,L1 0hr,ASEL,"['AIYR', 'AFDR']"
7051148,0.0,0.6628027540045931,ASEL,L1 0hr,ASEL,"['AIBL', 'AIYL', 'AWCR']"
7051147,0.0084003456156961,0.7751037971639686,ASEL,L1 0hr,ASEL,"['AIYR', 'AWCL', 'AIBR']"
7051146,0.0,0.7751037971639686,ASEL,L1 0hr,ASEL,"['AIYR', 'AIBR']"
7051143,0.0,0.3543518028250355,ASEL,L1 0hr,ASEL,"['AIBL', 'AIYL']"
7051140,0.0,0.1810473201699043,ASEL,L1 0hr,ASEL,['AIYL']
7051139,0.0,0.2021816408496577,ASEL,L1 0hr,ASEL,"['AIBL', 'AIYL']"
7051137,0.0,0.6554202117046029,ASEL,L1 0hr,ASEL,"['AIBL', 'AIYL']"
7183733,0.0,0.1487522863083349,ASEL,L3,AWAL,"['ASHL', 'ASEL']"
7183727,0.0,0.5733405564598597,ASEL,L3,AWAL,"['ASEL', 'AWBL']"
7183324,0.0,0.9749695946703956,ASEL,L3,ASER,"['ASEL', 'AIYR']"
7183319,0.0,0.1355477247582932,ASEL,L3,ASEL,"['AWCL', 'AIBL', 'AIYL']"
7183317,0.0064510953074362,0.7707260559578065,ASEL,L3,ASEL,"['AIYR', 'AFDR']"
7183316,0.0034553007018312,0.969130380779034,ASEL,L3,ASEL,['AIYR']
7183315,0.0,0.1464561673510871,ASEL,L3,ASEL,"['AIYL', 'AIBL']"
7183314,0.0,0.2334484527533878,ASEL,L3,ASEL,"['AFDL', 'AIYL']"
7183313,0.0,0.3669678141716694,ASEL,L3,ASEL,"['AIBL', 'AIYL']"
7183312,0.0,0.3592029306408207,ASEL,L3,ASEL,"['AIBL', 'AIYL']"
7183311,0.0,0.3625178621846661,ASEL,L3,ASEL,"['AIYL', 'AIBL']"
7183310,0.0,0.4236155868670428,ASEL,L3,ASEL,"['AIAL', 'AIBL']"
7183309,0.0033492310365479,0.5733405564598597,ASEL,L3,ASEL,"['AIYL', 'AIBL']"
7183308,0.0070168970063927,0.5733405564598597,ASEL,L3,ASEL,"['AIBL', 'AIYL']"
7183307,0.0,0.6632592219565875,ASEL,L3,ASEL,['AIYR']
7183306,0.0,0.6609468303772976,ASEL,L3,ASEL,"['AIYR', 'AIBR']"
7183305,0.0,0.902470951756294,ASEL,L3,ASEL,"['AIYR', 'AFDR']"
7183304,0.0,0.919603779693995,ASEL,L3,ASEL,"['AIAR', 'AIYR', 'AFDR']"
7183303,0.0,0.969130380779034,ASEL,L3,ASEL,"['AIBR', 'AIYR', 'AIYR']"
7183155,0.0,0.3866461094966418,ASEL,L3,AIZL,"['AIBL', 'AIAL', 'ASEL']"
7182861,0.0080530427415507,0.7707260559578065,ASEL,L3,AFDR,"['ASEL', 'AIYR']"
7182823,0.0,0.3866461094966418,ASEL,L3,ADLL,"['AIBL', 'ASEL']"
7182821,0.0,0.2672806064188817,ASEL,L3,ADLL,"['ASEL', 'AIBL']"
8240044,0.0,0.9455751933455756,ASEL,TEM adult,AFDR,"['ASEL', 'AIYR']"
8239652,0.0,0.3975312360371407,ASEL,TEM adult,ADLL,"['ASEL', 'AIBL']"
8472400,0.0,0.5386849000584278,ASEL,TEM adult,AIAL,"['AWAL', 'AIBL', 'ASEL']"
8417162,0.0147381981128572,0.3795330238052264,ASEL,TEM adult,AWCR,"['AWCL', 'ASEL', 'AIBL']"
8415364,0.0,0.2689058647897252,ASEL,TEM adult,ASEL,"['AIYL', 'AWCL']"
8417091,0.0025183068551143,0.6189750616508163,ASEL,TEM adult,AWBL,"['ASEL', 'ADFL']"
8417039,0.0,0.1662442718265281,ASEL,TEM adult,AWAL,"['ASKL', 'ASEL']"
8417037,0.0,0.2021998673356296,ASEL,TEM adult,AWAL,"['ASEL', 'ADLL']"
8417035,0.0,0.229972655865574,ASEL,TEM adult,AWAL,"['AFDL', 'ASEL']"
8417029,0.0,0.6189750616508163,ASEL,TEM adult,AWAL,"['AWBL', 'ASEL']"
8417023,0.0,0.4099994508410049,ASEL,TEM adult,AWAL,"['AIBL', 'ASEL', 'AIZL']"
8415394,0.0,0.6218071764863236,ASEL,TEM adult,ASER,"['AIYL', 'AIBL', 'ASEL']"
8415388,0.0,0.2619418231403775,ASEL,TEM adult,ASEL,"['AWCL', 'AIBL']"
