synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
5031442,0.0,0.0432143542320795,AVM,L2,BDUR,['AVM']
5031438,0.0260098230341604,0.8977531516800481,AVM,L2,BDUR,"['PVCR', 'AVJL', 'AVM']"
5031441,0.0,0.1868272640137501,AVM,L2,BDUR,"['AVM', 'AVJL']"
5031165,0.0,0.635911801771368,AVM,L2,AVM,"['AVBL', 'AVDL', 'PVR']"
5031164,0.0,0.7250279375973908,AVM,L2,AVM,"['AVBL', 'AVDL', 'PVR']"
5031162,0.1562617824425221,0.3365740189366709,AVM,L2,AVM,['ADER']
5031161,0.0262145667398787,0.3457538579087931,AVM,L2,AVM,"['AVBL', 'RIS']"
5031159,0.0262145667398787,0.3457538579087931,AVM,L2,AVM,"['PVPR', 'RIS', 'AVBL']"
5031158,0.0436537239496751,0.3457538579087931,AVM,L2,AVM,"['AVBR', 'AVBL']"
5031157,0.0,0.2677486948247243,AVM,L2,AVM,"['AVJL', 'BDUR']"
5031156,0.0,0.3430714452250609,AVM,L2,AVM,"['PVCR', 'AVHL']"
5031155,0.0,0.5054863139621115,AVM,L2,AVM,['PVCR']
5031154,0.0,0.6880128928387524,AVM,L2,AVM,"['PVR', 'AVDL']"
7183887,0.0,0.5988864902410944,AVM,L3,BDUR,"['AVJL', 'AVM']"
7183872,0.3243844189326098,0.343757848392241,AVM,L3,BDUL,"['AVJR', 'AVM']"
7183719,0.0185962535162041,0.343757848392241,AVM,L3,AVM,"['PVCL', 'AVJR', 'RIS']"
7183718,0.2630523815289609,0.343757848392241,AVM,L3,AVM,"['AVJR', 'AVBL']"
7183717,0.0,0.5830649346351707,AVM,L3,AVM,"['AVBR', 'AVDL']"
7183715,0.0264863562636293,0.343757848392241,AVM,L3,AVM,"['ADER', 'ADEL']"
7183714,0.2157578985581976,0.343757848392241,AVM,L3,AVM,"['AVER', 'AVBL', 'ADAL']"
7183711,0.3392579653299614,0.343757848392241,AVM,L3,AVM,['BDUL']
7183709,0.3615848364725814,0.343757848392241,AVM,L3,AVM,['BDUL']
7183708,0.0,0.2590772848715126,AVM,L3,AVM,"['PVCR', 'AVBL']"
7183707,0.0,0.319698559044667,AVM,L3,AVM,['PVCR']
7183706,0.0,0.4504632647150908,AVM,L3,AVM,"['AVBR', 'PVCR', 'AVBL']"
7183705,0.0,0.476176817053264,AVM,L3,AVM,"['AVBR', 'AVBL', 'PVCR']"
7183704,0.0,0.5931143389656541,AVM,L3,AVM,"['AVBR', 'AVJL']"
7183676,0.2810863055525266,0.343757848392241,AVM,L3,AVJR,"['AVM', 'AVBL']"
7183589,0.0,0.570042897082934,AVM,L3,AVM,"['PVCR', 'AVBR', 'AVJL']"
9637911,0.011159894370542,0.3039329760170848,AVM,TEM adult,AVM,"['AVDR', 'PVCL']"
8472426,0.0,0.5073134026759454,AVM,TEM adult,AVM,"['PVCL', 'AVBL', 'AVJR']"
8472420,0.0289168732845965,0.2353036849301159,AVM,TEM adult,AVJL,"['AVM', 'AVBR']"
8462354,0.0,0.6332081437211519,AVM,TEM adult,PVQL,"['CEPshVL', 'AVM']"
8462298,0.0,0.4672700728698224,AVM,TEM adult,PVNL,"['BDUL', 'AVM']"
8417013,0.4387526536418409,0.2353036849301159,AVM,TEM adult,AVM,"['BDUR', 'PVNR']"
