synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
5067194,0.0,0.1380038984156431,SMBVL,L1 16hr,AIZL,"['SMBDL', 'RIAL', 'SMBVL']"
4509481,0.0,0.2416880019008387,SMBVL,L1 16hr,ADFL,"['SMBVL', 'AIZL', 'RIAL']"
4509480,0.0,0.2378405929651651,SMBVL,L1 16hr,ADFL,"['AIZL', 'SMBVL', 'RIAL']"
4509479,0.0,0.2357535189094608,SMBVL,L1 16hr,ADFL,"['AIZL', 'SMBVL', 'RIAL']"
4509415,0.0,0.4123111500904822,SMBVL,L1 16hr,ADFL,"['AIZL', 'SMBVL']"
4508219,0.0,0.223601818160833,SMBVL,L1 16hr,AVHR,['SMBVL']
4508218,0.0,0.2248367358581828,SMBVL,L1 16hr,AVHR,"['DVA', 'ADFL', 'SMBVL']"
4508189,0.0,0.3733067965858463,SMBVL,L1 16hr,AVHR,"['AWBL', 'AIZL', 'SMBVL']"
4508188,0.0,0.3745019663723699,SMBVL,L1 16hr,AVHR,"['AWBL', 'SMBVL', 'AIZL']"
4508169,0.0,0.4443330894126672,SMBVL,L1 16hr,AVHR,"['SMBVL', 'ADLL']"
4508168,0.0,0.4400426352834103,SMBVL,L1 16hr,AVHR,"['ADLL', 'SMBVL']"
4506880,0.0,0.2070862541603605,SMBVL,L1 16hr,AIZL,"['SMBVL', 'RIAL']"
4506879,0.0,0.2084471159341797,SMBVL,L1 16hr,AIZL,"['ADFL', 'SMBVL', 'RIAL']"
4505296,0.0206311542227309,0.7808549941709386,SMBVL,L1 16hr,SMBVL,['SAADL']
4505295,0.0198492944907168,0.7808549941709386,SMBVL,L1 16hr,SMBVL,['SAADL']
4505294,0.0176135442572367,0.7808549941709386,SMBVL,L1 16hr,SMBVL,['SAADL']
4505293,0.0161589954520064,0.7808549941709386,SMBVL,L1 16hr,SMBVL,['SAADL']
4505292,0.0120194789015542,0.7808549941709386,SMBVL,L1 16hr,SMBVL,['SAADL']
4504989,0.0101602210573046,0.7808549941709386,SMBVL,L1 16hr,SMBVL,"['SAADL', 'BWMVL07']"
4504988,0.0073894595949839,0.7808549941709386,SMBVL,L1 16hr,SMBVL,"['SAADL', 'BWMVL07']"
4503368,0.0133190141793571,0.6572828513586443,SMBVL,L1 16hr,SMBVL,"['BWMVL02', 'BWMVL04']"
4503367,0.0109635090885011,0.6572828513586443,SMBVL,L1 16hr,SMBVL,"['BWMVL02', 'BWMVL04']"
4503366,0.0088925171786918,0.6572828513586443,SMBVL,L1 16hr,SMBVL,"['BWMVL02', 'BWMVL04']"
4503365,0.0074366918933517,0.6572828513586443,SMBVL,L1 16hr,SMBVL,['BWMVL04']
4503364,0.0037429857990617,0.6572828513586443,SMBVL,L1 16hr,SMBVL,['BWMVL04']
4503267,0.0051806720692704,0.4309993441310447,SMBVL,L1 16hr,AWBL,"['AIZL', 'SMBVL']"
4503266,0.0027312270419912,0.4309993441310447,SMBVL,L1 16hr,AWBL,"['AIZL', 'SMBVL']"
4502429,0.0213280247325521,0.7808549941709386,SMBVL,L1 16hr,SMBVL,['SAADL']
4502428,0.0206311542227309,0.7808549941709386,SMBVL,L1 16hr,SMBVL,['SAADL']
4502192,0.0066299896173551,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4502191,0.0058111100460484,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4502190,0.0020039841427874,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4502189,0.0,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4502188,0.0,0.8525516378075152,SMBVL,L1 16hr,SMBVL,['SAADL']
4502187,0.0035925610244674,0.8525516378075152,SMBVL,L1 16hr,SMBVL,['SAADL']
4502186,0.0043626340107606,0.8525516378075152,SMBVL,L1 16hr,SMBVL,['SAADL']
4502185,0.006779634625058,0.8525516378075152,SMBVL,L1 16hr,SMBVL,['SAADL']
4502017,0.0,0.745238125682928,SMBVL,L1 16hr,SMBVL,"['RMEV', 'BWMVL03', 'BWMVL05']"
4502016,0.0,0.7442163993333104,SMBVL,L1 16hr,SMBVL,"['RMEV', 'BWMVL03', 'BWMVL05']"
4502015,0.0,0.7414520140034382,SMBVL,L1 16hr,SMBVL,"['BWMVL03', 'BWMVL05']"
4502014,0.0,0.7406063520331634,SMBVL,L1 16hr,SMBVL,"['BWMVL03', 'RMEV']"
4502013,0.0,0.7393949731979818,SMBVL,L1 16hr,SMBVL,"['BWMVL03', 'RMEV']"
4502012,0.0,0.7371447304971414,SMBVL,L1 16hr,SMBVL,"['RMEV', 'BWMVL03']"
4502011,0.0,0.7353320120584369,SMBVL,L1 16hr,SMBVL,"['BWMVL01', 'BWMVL03']"
4502010,0.0,0.7318213671868754,SMBVL,L1 16hr,SMBVL,['BWMVL01']
4502009,0.0,0.7311131795872677,SMBVL,L1 16hr,SMBVL,['BWMVL01']
4502007,0.0,0.7298536877092598,SMBVL,L1 16hr,SMBVL,"['RMDVR', 'BWMVL01', 'BWMVL03']"
4502006,0.0,0.7250194943540686,SMBVL,L1 16hr,SMBVL,"['RMDVR', 'BWMVL01', 'BWMVL03']"
4501499,0.0101747285999719,0.4309993441310447,SMBVL,L1 16hr,AIZL,"['AWBL', 'SMBVL']"
4501460,0.0,0.1680443072239028,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501459,0.0039982238620116,0.1680443072239028,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501453,0.0,0.1795512771130974,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL', 'RIAL']"
4501452,0.0,0.180562036493796,SMBVL,L1 16hr,AIZL,"['SMBDL', 'SMBVL', 'ADFL']"
4501424,0.0,0.1893541875821593,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL', 'SMBDL']"
4501423,0.0,0.1902725082576359,SMBVL,L1 16hr,AIZL,"['SMBDL', 'SMBVL', 'RIAL']"
4501422,0.0,0.2001197284432793,SMBVL,L1 16hr,AIZL,['SMBVL']
4501421,0.0,0.1986051216000822,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501420,0.0,0.1975242060650367,SMBVL,L1 16hr,AIZL,"['SMBDL', 'SMBVL']"
4501331,0.0,0.2357535189094608,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501330,0.0,0.2378405929651651,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501329,0.0,0.2416880019008387,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501328,0.0,0.2435007203395431,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501327,0.0,0.2447944061997038,SMBVL,L1 16hr,AIZL,"['SMBDL', 'SMBVL']"
4501326,0.0,0.2459289807906164,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501325,0.0,0.2473642461692885,SMBVL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4499862,0.0,0.2084471159341797,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL', 'SMBDL']"
4499861,0.0,0.2098410180527277,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL', 'SMBDL']"
4499860,0.0,0.212305206380985,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL', 'SMBDL']"
4499859,0.0,0.2151608150782976,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL', 'SMBDL']"
4499858,0.0,0.2180981894072884,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL', 'SMBDL']"
4499439,0.0,0.2378405929651651,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL']"
4499438,0.0,0.2357535189094608,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL']"
4499437,0.0,0.2334790550749429,SMBVL,L1 16hr,AIZL,"['RIAL', 'SMBVL']"
4499436,0.0,0.23252989971363,SMBVL,L1 16hr,AIZL,"['SMBVL', 'RIAL']"
4499308,0.0196164652105896,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4499307,0.008582803755139,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4499306,0.0066299896173551,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4499305,0.0058111100460484,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4499304,0.0020039841427874,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
5470766,0.0,0.7406063520331634,SMBVL,L1 16hr,SMBVL,"['BWMVL05', 'BWMVL03', 'CEPVL', 'BWMVL01', 'RMEV']"
4496798,0.0,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4496797,0.0020039841427874,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4496796,0.0058111100460484,0.8509037026385952,SMBVL,L1 16hr,SMBVL,['SAADL']
4496780,0.0,0.1551941137868853,SMBVL,L1 16hr,ADFL,"['RIAL', 'SMBVL']"
4496779,0.0,0.1708773854679915,SMBVL,L1 16hr,ADFL,"['SMBVL', 'RIAL']"
4496778,0.0,0.1572794070623543,SMBVL,L1 16hr,ADFL,"['RIAL', 'SMBVL']"
4496749,0.0,0.2151608150782976,SMBVL,L1 16hr,ADFL,"['SMBVL', 'RIAL']"
4496748,0.0,0.2180981894072884,SMBVL,L1 16hr,ADFL,"['SMBVL', 'RIAL']"
5037342,0.0,0.6837008857018528,SMBVL,L2,SMBVL,['SAADL']
5037340,0.0,0.556551193404091,SMBVL,L2,SMBVL,"['GLRL', 'BWMVL02', 'BWMVL04']"
5037338,0.0,0.561719386499741,SMBVL,L2,SMBVL,"['BWMVL02', 'BWMVL04']"
5037337,0.0,0.5693383069992414,SMBVL,L2,SMBVL,"['GLRL', 'BWMVL02', 'BWMVL04']"
5037335,0.004875187278221,0.6212918186883761,SMBVL,L2,SMBVL,"['SIBDL', 'BWMVL01', 'BWMVL03']"
5037334,0.0,0.6297453719877728,SMBVL,L2,SMBVL,"['BWMVL05', 'BWMVL03', 'SIBDL', 'BWMVL01']"
5037333,0.0,0.6783746403637387,SMBVL,L2,SMBVL,"['SAADL', 'BWMVL07']"
5037332,0.0,0.6882830730636116,SMBVL,L2,SMBVL,['SAADL']
5037331,0.0,0.6947125010951429,SMBVL,L2,SMBVL,['SAADL']
5037330,0.0,0.7047967247074829,SMBVL,L2,SMBVL,['SAADL']
5037329,0.0,0.7970912403274731,SMBVL,L2,SMBVL,"['SAADL', 'RIH', 'RMFL', 'SAAVR']"
5037328,0.0,0.8311156790811198,SMBVL,L2,SMBVL,['SAADL']
5037325,0.0,0.8454148082585771,SMBVL,L2,SMBVL,['SAADL']
5037323,0.0,0.992867545901837,SMBVL,L2,SMBVL,['RMEV']
5037320,0.0,0.998371483728278,SMBVL,L2,SMBVL,"['hyp', 'RMEV']"
5037326,0.0,0.8440424850022202,SMBVL,L2,SMBVL,['SAADL']
5037123,0.0,0.4990090619535892,SMBVL,L2,RMGL,"['SIAVL', 'RMDL', 'SMBVL']"
5037032,0.0,0.561719386499741,SMBVL,L2,RMDVR,"['BWMVL04', 'SMBVL']"
5031075,0.0,0.3046712504788724,SMBVL,L2,AVHR,"['ADLL', 'AWBL', 'SMBVL']"
5030275,0.0,0.2075595130564927,SMBVL,L2,AIZR,"['SMBVL', 'RIAL']"
5030172,0.0,0.158236876423252,SMBVL,L2,AIZL,"['SMBDL', 'RIAL', 'SMBVL']"
5030170,0.0090602740519892,0.1687414629518318,SMBVL,L2,AIZL,"['SMBVL', 'SMBDL']"
5030167,0.0,0.1852907318676234,SMBVL,L2,AIZL,"['SMBVL', 'SMBDL']"
5030163,0.0,0.1997398342528825,SMBVL,L2,AIZL,"['RIAL', 'AIZR', 'SMBDR', 'SMBVL', 'SMBDL']"
5030160,0.0393633419962319,0.2075595130564927,SMBVL,L2,AIZL,"['RIAR', 'SMBDR', 'SMBVL']"
5030159,0.0,0.2539834143384713,SMBVL,L2,AIZL,"['SMBVL', 'RIAL']"
5030157,0.0071302662688889,0.2617778534171083,SMBVL,L2,AIZL,['SMBVL']
5030156,0.0,0.2872201527597283,SMBVL,L2,AIZL,"['SMBVL', 'SMBDL', 'RIAL']"
4977125,0.0,0.3199882831533135,SMBVL,L2,ADLL,"['ASHL', 'AVDR', 'SMBVL']"
7125788,0.0,1.0,SMBVL,L1 8hr,SMBVL,"['hyp', 'RMEV']"
6375353,0.0,0.4335511660864324,SMBVL,L1 8hr,AWAL,"['SMBVL', 'ADLL']"
6375190,0.0,0.0876667590438264,SMBVL,L1 8hr,AVJR,"['AIYL', 'SMBVL']"
6374960,0.0,0.173263836886148,SMBVL,L1 8hr,AIZL,"['RIAL', 'SMBDL', 'SMBVL']"
6374957,0.0,0.2251231899190864,SMBVL,L1 8hr,AIZL,"['SMBVL', 'SMBDL']"
6374734,0.0,0.173263836886148,SMBVL,L1 8hr,ADFL,"['SMBDL', 'RIAL', 'ASHL', 'SMBVL']"
6374722,0.0,0.1625047045007234,SMBVL,L1 8hr,ADFL,"['RIAL', 'SMBVL']"
7125787,0.0122213280728333,0.6207741949721389,SMBVL,L1 8hr,SMBVL,"['BWMVL04', 'BWMVL02']"
7125786,0.0309153924868461,0.6207741949721389,SMBVL,L1 8hr,SMBVL,"['BWMVL02', 'BWMVL04']"
7125783,0.0,0.7649555923746832,SMBVL,L1 8hr,SMBVL,['SAADL']
