synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4498381,0.0,0.1938090636484904,RIBL,L1 16hr,AIYL,['RIBL']
4498386,0.0,0.8757920697367119,RIBL,L1 16hr,OLLL,['RIBL']
4498425,0.0,0.5524127414993287,RIBL,L1 16hr,AIBR,['RIBL']
4498525,0.0228490970807818,0.5576147411569101,RIBL,L1 16hr,AIBR,['RIBL']
4498752,0.0057388237924171,0.5576147411569101,RIBL,L1 16hr,AIBR,['RIBL']
4499043,0.3080929851286582,0.6359444583065968,RIBL,L1 16hr,AIBR,['RIBL']
4499068,0.0499491589439548,0.673105054750473,RIBL,L1 16hr,RIS,['RIBL']
4499085,0.0653446842813334,0.673105054750473,RIBL,L1 16hr,RIS,['RIBL']
4499099,0.0665170053893273,0.4064615601137381,RIBL,L1 16hr,RIS,['RIBL']
4499152,0.0996039330058625,0.673105054750473,RIBL,L1 16hr,RIS,['RIBL']
4499172,0.032908663853104,0.4064615601137381,RIBL,L1 16hr,RIS,['RIBL']
4499313,0.0,0.3947955263750752,RIBL,L1 16hr,DVC,['RIBL']
4500377,0.0,0.6870404043363716,RIBL,L1 16hr,RIS,['RIBL']
4500884,0.0465954457574566,0.6359444583065968,RIBL,L1 16hr,AIYL,['RIBL']
4500893,0.0065504483904737,0.673105054750473,RIBL,L1 16hr,URYDL,['RIBL']
4500928,0.0,0.1764479374817827,RIBL,L1 16hr,AIYL,['RIBL']
4500940,0.0,0.1510688915866586,RIBL,L1 16hr,AIYL,['RIBL']
4500985,0.0,0.1355091674521051,RIBL,L1 16hr,AIYL,['RIBL']
4501004,0.0,0.096195909608509,RIBL,L1 16hr,AIYL,['RIBL']
4501160,0.0795362344728575,0.4064615601137381,RIBL,L1 16hr,OLLL,"['RIBL', 'RIBL']"
4501431,0.0,0.1343481632424457,RIBL,L1 16hr,AIZL,['RIBL']
4502042,0.0,0.5576147411569101,RIBL,L1 16hr,RIBL,"['AVAL', 'RIAL']"
4502050,0.0795362344728575,0.4064615601137381,RIBL,L1 16hr,RIBL,['AVER']
4502079,0.0846213479194877,0.6359444583065968,RIBL,L1 16hr,RIBL,"['AVEL', 'BAGR']"
4502081,0.0,0.8845447227963474,RIBL,L1 16hr,RIBL,"['AVER', 'SMDDR']"
4502082,0.2261882616938744,0.6359444583065968,RIBL,L1 16hr,RIBL,"['AVEL', 'BAGR']"
4502096,0.0,0.5255091458126206,RIBL,L1 16hr,AUAL,['RIBL']
4502107,0.235858836898041,0.4064615601137381,RIBL,L1 16hr,RIBL,"['AVER', 'OLLL', 'SMDVR']"
4502705,0.0012544417584509,0.4177047512170295,RIBL,L1 16hr,RIGL,['RIBL']
4502941,0.0,0.4695781672151388,RIBL,L1 16hr,AUAL,['RIBL']
4502981,0.105446449317958,0.6359444583065968,RIBL,L1 16hr,AUAL,['RIBL']
4503003,0.1829773217795026,0.6359444583065968,RIBL,L1 16hr,AUAL,['RIBL']
4503009,0.2054863515175898,0.6359444583065968,RIBL,L1 16hr,AUAL,['RIBL']
4503020,0.2548407696986629,0.6359444583065968,RIBL,L1 16hr,AUAL,['RIBL']
4503289,0.0795362344728575,0.4064615601137381,RIBL,L1 16hr,RIH,['RIBL']
4503398,0.0,0.5046066394090208,RIBL,L1 16hr,BAGR,['RIBL']
4503445,0.0,0.3911720602148703,RIBL,L1 16hr,BAGR,['RIBL']
4503607,0.0287658632243576,0.4064615601137381,RIBL,L1 16hr,RIBL,"['AVER', 'RIS']"
4503838,0.0,0.3911720602148703,RIBL,L1 16hr,RIBL,['RIAL']
4503884,0.0855559695836022,0.4064615601137381,RIBL,L1 16hr,OLLL,['RIBL']
4503913,0.1959294305678875,0.6359444583065968,RIBL,L1 16hr,BAGR,['RIBL']
4503922,0.2331261586973116,0.6359444583065968,RIBL,L1 16hr,BAGR,['RIBL']
4503926,0.2548407696986629,0.6359444583065968,RIBL,L1 16hr,BAGR,['RIBL']
4503943,0.0450283791475315,0.4064615601137381,RIBL,L1 16hr,OLLL,['RIBL']
4504729,0.2850185816508851,0.4064615601137381,RIBL,L1 16hr,AIBR,['RIBL']
4504805,0.0,0.5271349231190195,RIBL,L1 16hr,RIML,['RIBL']
4504897,0.0,0.5524127414993287,RIBL,L1 16hr,RIML,['RIBL']
4505489,0.0,1.0,RIBL,L1 16hr,RIML,['RIBL']
4506024,0.0,0.8963520894927285,RIBL,L1 16hr,OLLL,['RIBL']
4506162,0.2248107618663137,0.4064615601137381,RIBL,L1 16hr,OLLL,['RIBL']
4506219,0.2465898793640177,0.4064615601137381,RIBL,L1 16hr,OLLL,['RIBL']
4506231,0.0,0.6235787027223701,RIBL,L1 16hr,DVC,['RIBL']
4506339,0.0,0.521980006702569,RIBL,L1 16hr,RIML,['RIBL']
4506415,0.0,0.5303555689232515,RIBL,L1 16hr,AIBR,['RIBL']
4507067,0.1887155350944922,0.4064615601137381,RIBL,L1 16hr,URYVL,['RIBL']
4507113,0.0161973347257028,0.6359444583065968,RIBL,L1 16hr,RIGL,['RIBL']
4507214,0.0161973347257028,0.6359444583065968,RIBL,L1 16hr,RIBL,"['AIBR', 'AVDR']"
4507862,0.0933554617427862,0.4064615601137381,RIBL,L1 16hr,URYVL,['RIBL']
4508332,0.0,0.3956039818631381,RIBL,L1 16hr,AUAL,['RIBL']
4508670,0.2704534775478637,0.6359444583065968,RIBL,L1 16hr,AUAL,['RIBL']
5067178,0.2825826597107048,0.6359444583065968,RIBL,L1 16hr,AINR,['RIBL']
5067195,0.0,0.5303555689232515,RIBL,L1 16hr,AUAL,['RIBL']
5067197,0.0,0.492386634535932,RIBL,L1 16hr,AUAL,['RIBL']
5392787,0.0094976937760958,0.6359444583065968,RIBL,L1 16hr,AIBR,['RIBL']
5470806,0.1131097179661125,0.673105054750473,RIBL,L1 16hr,OLLL,['RIBL']
15137548,0.147249982746866,0.7211029021166071,RIBL,L2,BAGR,"['AVEL', 'RIBL']"
15137547,0.1458151888196317,0.7211029021166071,RIBL,L2,BAGR,"['RIBL', 'AVEL']"
15137546,0.1458151888196317,0.7211029021166071,RIBL,L2,BAGR,"['RIBL', 'AVEL']"
15137545,0.1458151888196317,0.7211029021166071,RIBL,L2,BAGR,"['RIBL', 'AVEL']"
15137544,0.1084362009260101,0.7211029021166071,RIBL,L2,BAGR,"['AVEL', 'RIBL']"
15137543,0.1325407418108291,0.7211029021166071,RIBL,L2,BAGR,"['RIBL', 'AVEL']"
15137542,0.1325407418108291,0.7211029021166071,RIBL,L2,BAGR,"['RIBL', 'AVEL']"
5037632,0.1714057723078985,0.4551313188556158,RIBL,L2,URYVL,"['AVER', 'RIBL']"
5037629,0.0998043735632482,0.4551313188556158,RIBL,L2,URYVL,"['RIBL', 'SMDVR', 'AVER']"
5037603,0.0214503257964314,0.8320446857220168,RIBL,L2,URYDL,"['RIBL', 'SMDDR']"
5037602,0.0,0.8514342009332464,RIBL,L2,URYDL,"['SMDDR', 'RIBL']"
5037600,0.0438441957614549,0.8320446857220168,RIBL,L2,URYDL,"['SMDDR', 'RIBL']"
5036783,0.1621122282810828,0.4551313188556158,RIBL,L2,RIS,"['RIBL', 'AVER', 'CEPVL']"
5036781,0.0,0.9275559855975948,RIBL,L2,RIS,"['CEPDL', 'AVER', 'RIBL']"
5036704,0.1488363017475885,0.8320446857220168,RIBL,L2,RIMR,"['RIBR', 'RIBL']"
5036702,0.1407829122304579,0.8320446857220168,RIBL,L2,RIMR,"['RIBR', 'SMDDR', 'RIBL', 'SIADR']"
5036694,0.1664680455749878,0.4551313188556158,RIBL,L2,RIMR,"['SMDVR', 'RIBL']"
5036692,0.1927842322534258,0.4551313188556158,RIBL,L2,RIMR,"['RMEV', 'RIBR', 'RIBL']"
5036679,0.0,0.5966198193683772,RIBL,L2,RIML,"['AIBR', 'RIBL', 'AVBR']"
5036677,0.0,0.5896427254552057,RIBL,L2,RIML,"['RIBL', 'AIBR']"
5036650,0.0,0.3294452714169039,RIBL,L2,RIH,"['RIAL', 'AUAL', 'RIBL']"
5036648,0.0,0.3757116397069276,RIBL,L2,RIH,"['RIAL', 'AUAL', 'RIBL']"
5036584,0.0,0.7721777737715957,RIBL,L2,RIGL,"['URYDL', 'RIBL', 'AIBR']"
5036565,0.0149767717463224,0.4551313188556158,RIBL,L2,RIGL,"['RIBL', 'OLQVL', 'URYVL']"
5036563,0.0149767717463224,0.4551313188556158,RIBL,L2,RIGL,"['BAGR', 'RIBL']"
5036442,0.0,0.307382130612072,RIBL,L2,RIH,"['RIBL', 'RIAL']"
5036440,0.0,0.2971638309777698,RIBL,L2,RIH,"['RIBL', 'RIAL']"
5036432,0.1565950882592244,0.4551313188556158,RIBL,L2,RIBL,"['SMDDL', 'SMDVR']"
5036430,0.0693771977446747,0.4551313188556158,RIBL,L2,RIBL,"['SMDVR', 'AVER']"
5036427,0.1621122282810828,0.4551313188556158,RIBL,L2,RIBL,['AVER']
