synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4503586,0.0,0.3763608196041373,ASIL,L1 16hr,ASIL,['CEPshVL']
4502078,0.0,0.1932951755910207,ASIL,L1 16hr,ASIL,"['CEPshVL', 'AWCR']"
4502077,0.0,0.1920265770362751,ASIL,L1 16hr,ASIL,"['CEPshVL', 'AWCR']"
4502076,0.0,0.1899190913936871,ASIL,L1 16hr,ASIL,"['CEPshVL', 'AWCR']"
4500694,0.0,0.2915792172183153,ASIL,L1 16hr,ASIL,"['CEPshVL', 'AWCR']"
4500680,0.0,0.9722146236015332,ASIL,L1 16hr,ASIL,"['CEPshDR', 'AWCL']"
4500679,0.0,0.9660985118834662,ASIL,L1 16hr,ASIL,"['AWCL', 'CEPshDR']"
4500672,0.0,0.7766186433286826,ASIL,L1 16hr,ASIL,"['AIAL', 'AWCL', 'AWCR']"
4500671,0.0,0.7782810262776338,ASIL,L1 16hr,ASIL,"['AIAL', 'AWCR']"
4500663,0.0,0.2838749651042633,ASIL,L1 16hr,ASIL,"['AWCL', 'AWCR']"
5031306,0.0,0.647183362848976,ASIL,L2,AWCL,"['AIBL', 'ASIL']"
5031305,0.0,0.7722577532054374,ASIL,L2,ASIL,"['AWCR', 'AWCL']"
5030753,0.0,0.3318513683209714,ASIL,L2,ASIL,['AWCL']
5030754,0.0,0.2943201213919375,ASIL,L2,ASIL,"['CEPshVL', 'AWCR']"
5030749,0.0,0.7755897394325422,ASIL,L2,ASIL,"['CEPshDL', 'AWCL']"
5030743,0.0,0.4910856863050836,ASIL,L2,ASIL,"['ASGL', 'AIAL']"
5030739,0.0,0.5585706860526668,ASIL,L2,ASIL,"['CEPshVR', 'ASER']"
5030737,0.0,0.6505355942419727,ASIL,L2,ASIL,"['AWCR', 'AIAL', 'AIBL']"
5030736,0.0,0.9103139340587022,ASIL,L2,ASIL,"['AIBL', 'AIAL']"
4977343,0.0,0.3509550812051955,ASIL,L2,AIML,"['ASIL', 'CEPshVL']"
6375089,0.0,0.2175011523217989,ASIL,L1 8hr,ASIL,['AWCL']
6375087,0.0,0.608214710468983,ASIL,L1 8hr,ASIL,"['AIAL', 'AWCL']"
7124781,0.0,0.5227574005109122,ASIL,L1 0hr,ASIL,"['AWCR', 'AWCL']"
7124780,0.03634104594884,0.4397957322745732,ASIL,L1 0hr,ASIL,"['AINR', 'BAGR']"
7183812,0.0,0.6735189613669524,ASIL,L3,AWCR,"['ASIL', 'AIAL', 'AIZL']"
7183460,0.0063884403487994,0.3599606389913336,ASIL,L3,ASIL,"['AWCL', 'BAGR']"
7183459,0.0034438870387462,0.3599606389913336,ASIL,L3,ASIL,"['CEPshVL', 'AWCR']"
7183458,0.0,0.2646830959139227,ASIL,L3,ASIL,"['AWCL', 'AFDL', 'AWCR']"
7183457,0.0,0.0842644394690337,ASIL,L3,ASIL,"['AIBL', 'AIAL', 'ASKL']"
7183455,0.0,0.4799254239412079,ASIL,L3,ASIL,"['AWCR', 'CEPshVL']"
7183446,0.0,0.488815956941486,ASIL,L3,ASIL,"['AIAL', 'ASGL']"
7183445,0.0,0.6257974679388726,ASIL,L3,ASIL,"['AWCR', 'CEPshVL']"
7183440,0.0088424959878675,0.9362367856163312,ASIL,L3,ASIL,"['AWCR', 'AIAL', 'AWCL']"
8415757,0.0,0.2196376594098046,ASIL,TEM adult,ASKL,"['ASIL', 'AIBL', 'AIAL']"
8472403,0.0037681336722761,0.6360939261186799,ASIL,TEM adult,AIAL,"['ASIL', 'AIBL']"
8415635,0.0,0.6069022664175909,ASIL,TEM adult,ASIL,"['AIAL', 'AWCL']"
8415655,0.0,0.4678003181834848,ASIL,TEM adult,ASIL,"['AWCR', 'CEPshVL']"
8415654,0.0083390173162902,0.5597981482850647,ASIL,TEM adult,ASIL,"['BAGR', 'AIBL']"
8415648,0.0063840012718254,0.6360939261186799,ASIL,TEM adult,ASIL,"['AIAL', 'AWCL']"
8415647,0.005389565051862,0.6745482790293927,ASIL,TEM adult,ASIL,['RIAL']
