synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4499237,0.0,0.7325258619357823,SIBDL,L1 16hr,SMBDR,"['SIBDL', 'SAAVL']"
4502623,0.1024324590724291,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502622,0.1008441346396324,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502621,0.1001004451377805,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502620,0.0972520055981527,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502619,0.0942643693862625,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502618,0.0927466250207862,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502005,0.1213956468396498,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502004,0.1183429763046546,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502003,0.1175977919480244,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502002,0.1162609310307629,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['RMDVR', 'SIBDL']"
4502001,0.1148570744662395,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4502000,0.1120610779830395,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['RMDVR', 'SIBDL']"
4501999,0.1108592265026089,0.2963649571776982,SIBDL,L1 16hr,OLQVL,"['SIBDL', 'RMDVR']"
4500479,0.0095788708607642,0.8704559315822963,SIBDL,L1 16hr,AIMR,"['SIBDL', 'AVBR']"
4500478,0.0103013076900707,0.8704559315822963,SIBDL,L1 16hr,AIMR,"['SIBDL', 'AVBR']"
4500477,0.011311486197839,0.8704559315822963,SIBDL,L1 16hr,AIMR,"['SIBDL', 'AVBR']"
4500476,0.0119453078300333,0.8704559315822963,SIBDL,L1 16hr,AIMR,"['SIBDL', 'AVBR']"
