synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4508951,0.0,0.2458020897072835,SAAVL,L1 16hr,ADAL,"['SAAVL', 'AVBR', 'AVAL']"
4508228,0.0,0.7446454678937995,SAAVL,L1 16hr,SAAVL,"['SMDDR', 'AVAL', 'RIMR']"
4508227,0.0,0.7435486379979371,SAAVL,L1 16hr,SAAVL,"['RIMR', 'AVAL']"
4508019,0.0,0.8179675753678853,SAAVL,L1 16hr,SAAVL,['AVAL']
4508018,0.0,0.8375634760116221,SAAVL,L1 16hr,SAAVL,"['RIMR', 'SMDDR']"
4508017,0.0,0.8237517383172595,SAAVL,L1 16hr,SAAVL,"['RIMR', 'SMDDR']"
4508016,0.0,0.8202112282163961,SAAVL,L1 16hr,SAAVL,"['RIMR', 'SMDDR']"
4508015,0.0,0.8194994093707,SAAVL,L1 16hr,SAAVL,"['AVAL', 'SMDDR', 'RIMR']"
4505484,0.0,0.7372458059217509,SAAVL,L1 16hr,RIML,"['SAAVL', 'SMDVL']"
4505483,0.0,0.7356831782059607,SAAVL,L1 16hr,RIML,"['SAAVL', 'SMDVL']"
4505441,0.0057269920781683,0.8375634760116221,SAAVL,L1 16hr,RIML,"['SAAVL', 'SMDDR']"
4505440,0.0042035550360366,0.8375634760116221,SAAVL,L1 16hr,RIML,"['SAAVL', 'SMDDR']"
4505439,0.0,0.8375634760116221,SAAVL,L1 16hr,RIML,"['SAAVL', 'SMDDR']"
4505252,0.0,0.3603330317675118,SAAVL,L1 16hr,RIML,"['SMDVL', 'SAAVL']"
4505251,0.0,0.3650885416692345,SAAVL,L1 16hr,RIML,"['SMDVL', 'SAAVL']"
4505250,0.0,0.3683851516506731,SAAVL,L1 16hr,RIML,"['SMDVL', 'SAAVL']"
4505033,0.0,0.7075893884612646,SAAVL,L1 16hr,SAAVL,"['AVAL', 'RIMR']"
4505032,0.0071772460041109,0.6931447960797863,SAAVL,L1 16hr,SAAVL,['RIMR']
4505031,0.0082209992608835,0.6931447960797863,SAAVL,L1 16hr,SAAVL,['RIMR']
4505030,0.0099852271766259,0.6931447960797863,SAAVL,L1 16hr,SAAVL,['RIMR']
4505026,0.0,0.6931447960797863,SAAVL,L1 16hr,SAAVL,"['RIMR', 'AVAL']"
4505025,0.0,0.6875498277981017,SAAVL,L1 16hr,SAAVL,"['RIML', 'RIMR', 'AVAL']"
4505024,0.0,0.685483275179567,SAAVL,L1 16hr,SAAVL,"['RIML', 'AVAL', 'RIMR']"
4505023,0.0,0.684347055223286,SAAVL,L1 16hr,SAAVL,"['RIML', 'AVAL', 'RIMR']"
4505022,0.0,0.6823926128767,SAAVL,L1 16hr,SAAVL,"['RIMR', 'AVAL']"
4504997,0.0042035550360366,0.8375634760116221,SAAVL,L1 16hr,SAAVL,['AVAL']
4504996,0.0057269920781683,0.8375634760116221,SAAVL,L1 16hr,SAAVL,"['SMDDR', 'AVAL']"
4504995,0.0072114382588074,0.8375634760116221,SAAVL,L1 16hr,SAAVL,"['SMDDR', 'AVAL']"
4504994,0.0082285153850138,0.8375634760116221,SAAVL,L1 16hr,SAAVL,"['SMDDR', 'AVAL']"
4504993,0.0094728874946029,0.8375634760116221,SAAVL,L1 16hr,SAAVL,"['SMDDR', 'AVAL']"
4504992,0.0121547823344323,0.8375634760116221,SAAVL,L1 16hr,SAAVL,"['SMDDR', 'AVAL']"
4499238,0.0,0.4901470570235745,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499237,0.0,0.4931591500268864,SAAVL,L1 16hr,SMBDR,"['SIBDL', 'SAAVL']"
4499117,0.0,0.0586373528065242,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499116,0.0,0.0504349569840833,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499115,0.0,0.0470941730543694,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499114,0.0,0.0457865221254271,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499111,0.0252662710478095,0.0586373528065242,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499110,0.0041305250931236,0.0586373528065242,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499109,0.0061649045494399,0.0586373528065242,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499108,0.0080491729704217,0.0586373528065242,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499107,0.0155865505624832,0.0586373528065242,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499106,0.0175579283175101,0.0586373528065242,SAAVL,L1 16hr,SMBDR,['SAAVL']
4499105,0.0233783591782028,0.0586373528065242,SAAVL,L1 16hr,SMBDR,['SAAVL']
4498542,0.0491301623253049,0.2226825694740603,SAAVL,L1 16hr,AVKR,"['SAAVL', 'RIMR']"
4498541,0.0498906770233805,0.2226825694740603,SAAVL,L1 16hr,AVKR,"['SAAVL', 'RIMR']"
4498540,0.0519643114450431,0.2226825694740603,SAAVL,L1 16hr,AVKR,"['SAAVL', 'RIMR']"
15137556,0.0,0.5805275672190684,SAAVL,L2,SAAVL,"['AVAL', 'RIMR']"
5037590,0.0163937548782733,0.9541414366137208,SAAVL,L2,VB1,"['SMBVR', 'SAAVL']"
5037316,0.0,0.3710527162400634,SAAVL,L2,SMBDR,"['SAAVL', 'SAAVR']"
5037304,0.0,0.0590898622228985,SAAVL,L2,SMBDR,['SAAVL']
5037303,0.0,0.0495717214048435,SAAVL,L2,SMBDR,['SAAVL']
