synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4502852,0.0,0.4644257670691287,ADEL,L1 16hr,RIGL,['ADEL']
4509158,0.0,0.832273913141036,ADEL,L1 16hr,ADEL,"['RIS', 'SMDVR']"
4509162,0.0180146148415644,0.1845699013980968,ADEL,L1 16hr,ADEL,"['RIGL', 'SAADL']"
4509167,0.0279617489082798,0.3357723753593791,ADEL,L1 16hr,ADEL,"['AVKL', 'RIGL']"
4509170,0.0,0.1208680466202322,ADEL,L1 16hr,ADEL,"['AVAR', 'AVDR', 'RIFL']"
4509202,0.0175440592248785,0.3357723753593791,ADEL,L1 16hr,ADEL,['AVAR']
5032853,0.0,0.934356434502014,ADEL,L2,IL2L,"['ADEL', 'RMDR']"
4976992,0.0864526860682694,0.4281456630520893,ADEL,L2,ADEL,"['SDQL', 'SMBDR']"
4976987,0.0,0.7449717914433465,ADEL,L2,ADEL,"['URBL', 'CEPVL', 'CEPshVL']"
4976986,0.0,0.6278616961700605,ADEL,L2,ADEL,"['CEPshVL', 'SDQL']"
6646460,0.0058159036391734,0.4759068713652217,ADEL,L1 8hr,FLPR,"['ADEL', 'AVAR']"
6646444,0.0,0.7688758324563655,ADEL,L1 8hr,FLPL,"['ADEL', 'AVAL']"
6646441,0.0878018593992915,0.4759068713652217,ADEL,L1 8hr,FLPL,"['AVAR', 'ADEL', 'AVL']"
6375043,0.0,0.1220785432596988,ADEL,L1 8hr,ADEL,"['AVAR', 'ADER']"
6374719,0.0,0.0470013609486336,ADEL,L1 8hr,ADER,"['ADEL', 'AVAR']"
6374716,0.0,0.9156135574929372,ADEL,L1 8hr,ADEL,"['SAADR', 'RIGR', 'FLPL']"
7125141,0.0576333610701423,0.5401259614677444,ADEL,L1 0hr,DVC,"['ADEL', 'AVAR']"
7125120,0.0240470724932165,0.5401259614677444,ADEL,L1 0hr,FLPL,"['ADEL', 'AVAL']"
7049059,0.0,0.0676081984019913,ADEL,L1 0hr,ADEL,"['ADAL', 'AVAR']"
7049057,0.0333339894530691,0.5401259614677444,ADEL,L1 0hr,ADEL,"['FLPR', 'AVDR', 'AVAR']"
7184064,0.1287646932456386,0.2298011744091162,ADEL,L3,FLPR,"['PVCL', 'FLPL', 'AVER', 'ADEL']"
7183715,0.0235412815899892,0.4645069377891437,ADEL,L3,AVM,"['ADER', 'ADEL']"
7183288,0.0752766610397933,0.4645069377891437,ADEL,L3,AQR,"['AVAL', 'ADEL', 'AVAR']"
7183287,0.0843735124682932,0.4645069377891437,ADEL,L3,AQR,"['ADEL', 'ADER']"
7182756,0.0602415136590322,0.550785729296885,ADEL,L3,ADER,"['RIGR', 'ADEL']"
7182755,0.0534740102734034,0.550785729296885,ADEL,L3,ADER,"['RIGR', 'ADEL']"
7182753,0.1678844719092499,0.2298011744091162,ADEL,L3,ADER,"['RIGL', 'ADEL']"
7182727,0.0582630516193801,0.4645069377891437,ADEL,L3,ADEL,['RIGL']
7182725,0.0,0.0291781634517554,ADEL,L3,ADEL,"['AVAR', 'AVDR', 'ADAL']"
7182724,0.0,0.3006113379395635,ADEL,L3,ADEL,"['ADAL', 'AVAR']"
7182723,0.0,0.5757178291182371,ADEL,L3,ADEL,"['RIGR', 'ADER']"
7182722,0.0,0.6144542192169151,ADEL,L3,ADEL,['RIGR']
7182721,0.0,0.932841333514407,ADEL,L3,ADEL,"['SAADR', 'RIGR']"
7182720,0.0,0.9871196046153708,ADEL,L3,ADEL,['RIGR']
8468917,0.0,0.5435899382618986,ADEL,TEM adult,URBL,"['IL1L', 'URXL', 'ADEL']"
8453095,0.0,0.9432576814481458,ADEL,TEM adult,OLLL,"['IL1DL', 'ADEL', 'RMDVL']"
8448920,0.0,0.7997533535694333,ADEL,TEM adult,IL2L,"['RMER', 'OLLL', 'ADEL']"
8448828,0.0,1.0,ADEL,TEM adult,IL2L,"['IL1DL', 'ADEL']"
8417675,0.0684029794550946,0.752991538229893,ADEL,TEM adult,CEPDL,"['RMHR', 'ADEL']"
8237762,0.0,0.596173203166757,ADEL,TEM adult,ADEL,"['RMFR', 'IL1L']"
8237761,0.0,0.596173203166757,ADEL,TEM adult,ADEL,['IL1L']
8237760,0.0,0.7612296605921407,ADEL,TEM adult,ADEL,"['RMDL', 'OLLL']"
8237758,0.0,0.8762156701442357,ADEL,TEM adult,ADEL,"['IL1L', 'OLLL', 'IL2L']"
8237757,0.0,0.9503666796566942,ADEL,TEM adult,ADEL,['OLLL']
8237743,0.0,0.4562201756437973,ADEL,TEM adult,ADEL,['CEPshDL']
8237736,0.0851784790779171,0.752991538229893,ADEL,TEM adult,ADEL,"['RMDL', 'CEPDL']"
8237732,0.0,0.2116948534926893,ADEL,TEM adult,ADEL,"['SAAVL', 'SMBDR', 'ALNL']"
8237727,0.0,0.3351690001059937,ADEL,TEM adult,ADEL,"['SMBDR', 'ALNL', 'SAADR']"
8237726,0.0,0.3409456811066005,ADEL,TEM adult,ADEL,"['ALML', 'BDUL']"
8237724,0.0,0.3461013874679673,ADEL,TEM adult,ADEL,"['IL1L', 'ASJL']"
