synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
5067194,0.0,0.1330577399037559,AIZL,L1 16hr,AIZL,"['SMBDL', 'RIAL', 'SMBVL']"
4509395,0.004197062554192,0.5702375512188034,AIZL,L1 16hr,ADFL,['AIZL']
4509394,0.003250085371999,0.5702375512188034,AIZL,L1 16hr,ADFL,['AIZL']
4509274,0.0,0.9281976603330712,AIZL,L1 16hr,ADFL,"['AUAL', 'AIZL', 'ADFR']"
4509273,0.0,0.9260517393421442,AIZL,L1 16hr,ADFL,"['ADFR', 'AUAL', 'AIZL']"
4509272,0.0,0.9229713502113732,AIZL,L1 16hr,ADFL,"['AIZL', 'AUAL']"
4509154,0.0,0.2774460519566198,AIZL,L1 16hr,AWAL,"['AIZL', 'AWBL']"
4509153,0.0,0.2789513562494264,AIZL,L1 16hr,AWAL,"['AIZL', 'AWBL']"
4509152,0.0,0.2833333984038469,AIZL,L1 16hr,AWAL,['AIZL']
4509151,0.0,0.2843805006296407,AIZL,L1 16hr,AWAL,"['AIZL', 'AWBL']"
4508628,0.0099943682154877,0.2504140784207004,AIZL,L1 16hr,ADAL,"['AIZL', 'AIBR']"
4508627,0.013173368495109,0.2504140784207004,AIZL,L1 16hr,ADAL,"['AIZL', 'AIBR']"
4508189,0.0,0.3973606680050282,AIZL,L1 16hr,AVHR,"['AWBL', 'AIZL', 'SMBVL']"
4508188,0.0,0.3981548856503612,AIZL,L1 16hr,AVHR,"['AWBL', 'SMBVL', 'AIZL']"
4508180,0.0312405624167522,0.7936791053497881,AIZL,L1 16hr,AVHR,"['AIZL', 'AWBL']"
4508179,0.0300575022210007,0.7936791053497881,AIZL,L1 16hr,AVHR,"['AIZL', 'AWBL']"
4508178,0.0287473969314987,0.7936791053497881,AIZL,L1 16hr,AVHR,"['AIZL', 'AWBL', 'ADFL']"
4508175,0.0068917077250845,0.5457703067712565,AIZL,L1 16hr,AVHR,"['URXL', 'AIZL']"
4507020,0.0,0.6957891686880417,AIZL,L1 16hr,DVA,"['URYDL', 'AIZL']"
4507019,0.0,0.6943425591704082,AIZL,L1 16hr,DVA,"['URYDL', 'AIZL', 'AVEL']"
4506880,0.0,0.1982486474085346,AIZL,L1 16hr,AIZL,"['SMBVL', 'RIAL']"
4506879,0.0,0.2008904662160306,AIZL,L1 16hr,AIZL,"['ADFL', 'SMBVL', 'RIAL']"
4506878,0.0,0.2032640119885123,AIZL,L1 16hr,AIZL,['RIAL']
4503912,0.0,0.4909892490371419,AIZL,L1 16hr,AIYL,"['AIZL', 'BAGR']"
4503911,0.0033964879509616,0.4909892490371419,AIZL,L1 16hr,AIYL,"['AIZL', 'BAGR']"
4503910,0.0051154783108787,0.4909892490371419,AIZL,L1 16hr,AIYL,"['AIZL', 'BAGR']"
4503687,0.0196687971218499,0.4909892490371419,AIZL,L1 16hr,AIYL,"['AIZL', 'BAGR']"
4503267,0.0,0.4672768014162257,AIZL,L1 16hr,AWBL,"['AIZL', 'SMBVL']"
4503266,0.0,0.4638716564294768,AIZL,L1 16hr,AWBL,"['AIZL', 'SMBVL']"
4503243,0.0,0.2059012153660508,AIZL,L1 16hr,AWBL,"['AIZL', 'ADFL']"
4503242,0.0,0.2032640119885123,AIZL,L1 16hr,AWBL,"['AIZL', 'ADFL']"
4503241,0.0,0.2008904662160306,AIZL,L1 16hr,AWBL,"['AIZL', 'ADFL']"
4503240,0.0,0.1982486474085346,AIZL,L1 16hr,AWBL,"['AIZL', 'ADFL']"
4503231,0.0293008431375719,0.5457703067712565,AIZL,L1 16hr,AWBL,['AIZL']
4503230,0.0322688872097744,0.5457703067712565,AIZL,L1 16hr,AWBL,['AIZL']
4503229,0.0355077863525602,0.5457703067712565,AIZL,L1 16hr,AWBL,"['URXL', 'AIZL', 'ASHL']"
4503133,0.0,0.4672768014162257,AIZL,L1 16hr,AWAL,"['AWBL', 'AIZL']"
4503132,0.0,0.4638716564294768,AIZL,L1 16hr,AWAL,"['AWBL', 'AIZL']"
4503061,0.0,0.2716459299847134,AIZL,L1 16hr,AWAL,"['AWBL', 'AIZL']"
4503051,0.0051154783108787,0.4909892490371419,AIZL,L1 16hr,AWAL,['AIZL']
4503050,0.0033964879509616,0.4909892490371419,AIZL,L1 16hr,AWAL,['AIZL']
4503049,0.0,0.4909892490371419,AIZL,L1 16hr,AWAL,['AIZL']
4503048,0.0,0.5013469654990629,AIZL,L1 16hr,AWAL,['AIZL']
4503047,0.0,0.504097724085424,AIZL,L1 16hr,AWAL,['AIZL']
4503046,0.0,0.509472294793602,AIZL,L1 16hr,AWAL,['AIZL']
4503045,0.0,0.5150667689470843,AIZL,L1 16hr,AWAL,['AIZL']
4503044,0.0,0.5208314106809958,AIZL,L1 16hr,AWAL,['AIZL']
4502852,0.0331817752777987,0.1860074579588824,AIZL,L1 16hr,RIGL,"['AIZL', 'AVER', 'ADEL']"
4502763,0.0,0.8906576973290575,AIZL,L1 16hr,RIGL,"['AIBR', 'AVEL', 'AIZL']"
4502732,0.0,0.7586615080077078,AIZL,L1 16hr,RIGL,"['AIZL', 'AVEL', 'BAGR']"
4501521,0.0,0.0596095154490934,AIZL,L1 16hr,AIZL,[]
4501501,0.0,0.4775110412300434,AIZL,L1 16hr,AIZL,"['AWBL', 'ADFL']"
4501500,0.0,0.4740025204890193,AIZL,L1 16hr,AIZL,"['AWBL', 'ADFL']"
4501431,0.0,0.1746354575765856,AIZL,L1 16hr,AIZL,"['RIAL', 'RIBL']"
4501424,0.0136031399749646,0.1860074579588824,AIZL,L1 16hr,AIZL,"['RIAL', 'SMBVL', 'SMBDL']"
4501423,0.0126593844217045,0.1860074579588824,AIZL,L1 16hr,AIZL,"['SMBDL', 'SMBVL', 'RIAL']"
4501422,0.0,0.1916714871032062,AIZL,L1 16hr,AIZL,['SMBVL']
4501421,0.0,0.1906243848774125,AIZL,L1 16hr,AIZL,"['SMBVL', 'SMBDL']"
4501420,0.0,0.18973375885278,AIZL,L1 16hr,AIZL,"['SMBDL', 'SMBVL']"
4501399,0.0233633129863067,0.2504140784207004,AIZL,L1 16hr,AIZL,"['AIBR', 'RIML']"
4501398,0.0292265949221527,0.2504140784207004,AIZL,L1 16hr,AIZL,"['AIBR', 'RIML']"
4501397,0.0326483949622042,0.2504140784207004,AIZL,L1 16hr,AIZL,"['AIBR', 'RIML']"
4501384,0.026761295103167,0.2504140784207004,AIZL,L1 16hr,AIZL,"['AIBR', 'AVER']"
4501383,0.0233633129863067,0.2504140784207004,AIZL,L1 16hr,AIZL,"['AVER', 'AIBR']"
