synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4497362,0.0,0.1028149916880257,AVDL,L1 16hr,ADLL,['AVDL']
4497363,0.0,0.1028149916880257,AVDL,L1 16hr,ADLL,['AVDL']
4498627,0.0,0.2585336944246964,AVDL,L1 16hr,ASHL,['AVDL']
4499984,0.0053229703060491,0.9631228433159248,AVDL,L1 16hr,FLPL,['AVDL']
4499996,0.0072596012058008,0.9631228433159248,AVDL,L1 16hr,FLPL,['AVDL']
4500128,0.0053229703060491,0.9631228433159248,AVDL,L1 16hr,FLPR,['AVDL']
4500133,0.0,0.9971166566243238,AVDL,L1 16hr,FLPR,['AVDL']
4504632,0.0026123136634225,0.740062608240506,AVDL,L1 16hr,PVCL,['AVDL']
4506247,0.0,0.5290305557934704,AVDL,L1 16hr,DVC,['AVDL']
4507674,0.0,0.8882970057648388,AVDL,L1 16hr,AQR,['AVDL']
4508788,0.0,0.2987958226768694,AVDL,L1 16hr,PVCR,['AVDL']
5264847,0.0,0.2349971469181225,AVDL,L1 16hr,AIML,['AVDL']
5049103,0.0,0.5869575884449213,AVDL,L2,ASHR,"['ADLR', 'AVDL', 'AVBR']"
5036453,0.0,0.4418137224018719,AVDL,L2,RIBR,"['AVDL', 'AIBL']"
5033089,0.0,0.9413071708895832,AVDL,L2,PVCR,"['AVAL', 'AVDL']"
5033088,0.0,0.6933166062659047,AVDL,L2,PVCR,"['AQR', 'AVBL', 'AVDL']"
5032696,0.0,0.9745336938596688,AVDL,L2,FLPR,"['AVAL', 'AVDL']"
5032695,0.0,0.9223143478696292,AVDL,L2,FLPR,"['AVDL', 'AVAL', 'FLPL']"
5032650,0.0,0.9795986592529884,AVDL,L2,FLPL,"['AVAL', 'AVDL']"
5032648,0.0,0.970318370246912,AVDL,L2,FLPL,"['FLPR', 'AVAL', 'AVDL']"
5032645,0.0,0.9161014714867968,AVDL,L2,FLPL,"['AVAL', 'AVDL']"
5031165,0.0,0.822015413901355,AVDL,L2,AVM,"['AVBL', 'AVDL', 'PVR']"
5031164,0.0,0.799651531824192,AVDL,L2,AVM,"['AVBL', 'AVDL', 'PVR']"
5031154,0.0,0.8065300803873322,AVDL,L2,AVM,"['PVR', 'AVDL']"
5030727,0.0,0.6664457275394209,AVDL,L2,ASHR,"['AVDL', 'AVBR']"
5030723,0.0,0.5764897461625186,AVDL,L2,ASHR,"['AVBR', 'AVJL', 'AVDL']"
5030683,0.0,0.6506262723901024,AVDL,L2,ASHR,"['AVDL', 'AIAR']"
5030682,0.0,0.6506262723901024,AVDL,L2,ASHR,"['AVDL', 'AVBR']"
5030640,0.0,0.1812413381486234,AVDL,L2,ASHL,"['AVDL', 'AVAL']"
5030417,0.0,0.7061314473127251,AVDL,L2,AQR,"['AVDL', 'AVBL']"
4977346,0.0,0.1750490047372237,AVDL,L2,AIML,"['AVDL', 'ALML']"
4977158,0.0,0.6279054190735911,AVDL,L2,ADLR,"['AVDL', 'AVJL']"
4977157,0.0,0.6371182385196705,AVDL,L2,ADLR,"['ASHR', 'AVDL']"
4977156,0.0,0.6471133741074289,AVDL,L2,ADLR,"['AIBR', 'AVDL']"
4977164,0.0,0.5861107280775968,AVDL,L2,ADLR,"['ASHR', 'AVDL', 'AVJL']"
4977138,0.0,0.1062791393776166,AVDL,L2,ADLL,"['AVDL', 'AVJL']"
6647224,0.0,0.3644523949727756,AVDL,L1 8hr,RIGR,"['AVER', 'BAGL', 'AVDL']"
6647157,0.0,0.5296021211193254,AVDL,L1 8hr,RIBR,"['AIBL', 'AVER', 'AVDL']"
6646962,0.0,0.723321302214732,AVDL,L1 8hr,PVCR,"['AVBR', 'AVDL']"
6646961,0.0,0.7650900024361387,AVDL,L1 8hr,PVCR,"['AVDL', 'AVBL']"
