synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
4497450,0.0798393858962203,0.0668216233958453,AVAL,L1 16hr,ADLL,"['AVAL', 'AVAL']"
4497831,0.1105450590135352,0.0668216233958453,AVAL,L1 16hr,ADLL,['AVAL']
4498534,0.040636288924133,0.0668216233958453,AVAL,L1 16hr,ASHL,['AVAL']
4498574,0.1105450590135352,0.0668216233958453,AVAL,L1 16hr,ASHL,"['AVAL', 'AVAL']"
4498576,0.0912400331286211,0.0668216233958453,AVAL,L1 16hr,ASHL,['AVAL']
4498597,0.1237256367651425,0.0668216233958453,AVAL,L1 16hr,ASHL,['AVAL']
4498612,0.1237256367651425,0.0668216233958453,AVAL,L1 16hr,ASHL,"['AVAL', 'AVAL']"
4499156,0.0,0.0513559464108307,AVAL,L1 16hr,AIZL,['AVAL']
4499540,0.0,0.8668497794683966,AVAL,L1 16hr,AQR,['AVAL']
4500183,0.0,0.8539073846844221,AVAL,L1 16hr,AQR,['AVAL']
4502042,0.0411645486367721,0.0454206869586959,AVAL,L1 16hr,RIBL,['AVAL']
4502327,0.0,0.1920104405813423,AVAL,L1 16hr,RICL,['AVAL']
4502332,0.0,0.3215362878881232,AVAL,L1 16hr,RICL,['AVAL']
4502349,0.0,0.3765951855822341,AVAL,L1 16hr,RICL,['AVAL']
4502367,0.0,0.7829409530907502,AVAL,L1 16hr,RICL,['AVAL']
4502375,0.0,0.7842519445895489,AVAL,L1 16hr,RICL,['AVAL']
4502439,0.0,0.2910939116786332,AVAL,L1 16hr,RICR,['AVAL']
4502470,0.0,0.71207303753446,AVAL,L1 16hr,RICR,['AVAL']
4502471,0.0,0.7584882447050818,AVAL,L1 16hr,RICR,['AVAL']
4502932,0.0366680138300061,0.0454206869586959,AVAL,L1 16hr,AUAL,['AVAL']
4504817,0.0,0.5277655213720774,AVAL,L1 16hr,SAADL,['AVAL']
4504828,0.0,0.5309807751516734,AVAL,L1 16hr,SAADL,['AVAL']
4504829,0.0,0.544585258996327,AVAL,L1 16hr,SAADL,['AVAL']
4504837,0.0,0.6193146804282024,AVAL,L1 16hr,SAADL,['AVAL']
4504878,0.0,0.6058642179013899,AVAL,L1 16hr,SAADL,['AVAL']
4504992,0.0,0.8058448089606488,AVAL,L1 16hr,SAAVL,['AVAL']
4505022,0.0144063776113225,0.6519243023097234,AVAL,L1 16hr,SAAVL,['AVAL']
4505033,0.0089449993296475,0.6519243023097234,AVAL,L1 16hr,SAAVL,['AVAL']
4505644,0.0,0.260206020389664,AVAL,L1 16hr,RICR,['AVAL']
4505867,0.1077413937751305,0.0668216233958453,AVAL,L1 16hr,PVCR,['AVAL']
4506500,0.0019438266754991,0.8325959985573598,AVAL,L1 16hr,DVC,['AVAL']
4507032,0.0,0.849353714124198,AVAL,L1 16hr,FLPR,['AVAL']
4507410,0.0,0.6793016271925533,AVAL,L1 16hr,AIBL,['AVAL']
4507516,0.0912400331286211,0.0668216233958453,AVAL,L1 16hr,ASHL,['AVAL']
4508015,0.0,0.7960627484968216,AVAL,L1 16hr,SAAVL,['AVAL']
4508227,0.0,0.7015090344410504,AVAL,L1 16hr,SAAVL,['AVAL']
4508307,0.0,0.0533942389494316,AVAL,L1 16hr,AUAL,['AVAL']
4508769,0.0,0.0945809850963204,AVAL,L1 16hr,PVCR,['AVAL']
4508808,0.0221330157201844,0.0668216233958453,AVAL,L1 16hr,DVA,['AVAL']
4508952,0.0,0.1152093887171906,AVAL,L1 16hr,ADAL,['AVAL']
4509289,0.0,0.9835072947550138,AVAL,L1 16hr,ADER,['AVAL']
4509301,0.0272730361305287,0.0668216233958453,AVAL,L1 16hr,PVPL,['AVAL']
4509304,0.0,0.9517550660810774,AVAL,L1 16hr,ADER,['AVAL']
15137556,0.0,0.5220409904892583,AVAL,L2,SAAVL,"['AVAL', 'RIMR']"
15137555,0.0,0.3921360541498248,AVAL,L2,SAADL,"['AVAL', 'RIMR']"
5049113,0.0113916929535053,0.0560261542131997,AVAL,L2,BAGR,"['RIAL', 'AVAL']"
5049094,0.0,0.0891175899641109,AVAL,L2,AQR,"['AVBR', 'AVAL']"
5037229,0.0,0.6393881703864678,AVAL,L2,SAAVL,"['SAADR', 'AVAL']"
5037228,0.0,0.7276317799074634,AVAL,L2,SAAVL,"['RIMR', 'AVAL', 'RIAR']"
