synapse_id,length,dist_from_root,reference_neuron,dataset,inputs,outputs
5235768,0.0,0.7694760051818762,SMDDL,L1 16hr,OLLR,"['SMDDL', 'AVEL']"
4508614,0.0,0.2341130436113042,SMDDL,L1 16hr,SMDVR,"['RIAR', 'SMDDL']"
4507812,0.0,0.8103036062895138,SMDDL,L1 16hr,OLLR,['SMDDL']
4507811,0.0,0.8094531817597669,SMDDL,L1 16hr,OLLR,['SMDDL']
4507810,0.0,0.8079201026703324,SMDDL,L1 16hr,OLLR,"['SMDDL', 'CEPDR']"
4507537,0.0,0.7053030175958969,SMDDL,L1 16hr,OLLR,"['SMDDL', 'AVEL', 'RIBR']"
4507124,0.0,0.8066609349242392,SMDDL,L1 16hr,RIAL,"['SMDVR', 'SMDDL']"
4507123,0.0,0.8048362122017049,SMDDL,L1 16hr,RIAL,"['SMDVR', 'SMDDL']"
4507122,0.0,0.8037091604329409,SMDDL,L1 16hr,RIAL,"['SMDVR', 'SMDDL']"
4506822,0.0,0.8166403470408716,SMDDL,L1 16hr,URYDR,"['SMDDL', 'RIBR']"
4506821,0.0,0.8158385978023057,SMDDL,L1 16hr,URYDR,"['SMDDL', 'RIBR']"
4506736,0.0,0.8137472823894915,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506735,0.0,0.8128338122387329,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506734,0.0,0.8114420285456639,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506733,0.0,0.8103036062895138,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506732,0.0,0.8094531817597669,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506731,0.0,0.8079201026703324,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506730,0.0,0.8066609349242392,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506729,0.0,0.8048362122017049,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506728,0.0,0.8037091604329409,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506727,0.0,0.801280000005901,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506726,0.0,0.7984698752619097,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506724,0.0,0.7926388178509144,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506723,0.0,0.789566473126198,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506722,0.0,0.7882506977905307,SMDDL,L1 16hr,URYDR,"['RIBR', 'SMDDL', 'AVEL']"
4506721,0.0,0.7866374768429003,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506720,0.0,0.7836077814910695,SMDDL,L1 16hr,URYDR,"['AVEL', 'RIBR', 'SMDDL']"
4506719,0.0,0.7803172686680314,SMDDL,L1 16hr,URYDR,"['SMDDL', 'AVEL']"
4506669,0.0,0.6854466297022135,SMDDL,L1 16hr,URYDR,['SMDDL']
4506668,0.0,0.6934029389777602,SMDDL,L1 16hr,URYDR,['SMDDL']
4506656,0.0,0.2164451032986946,SMDDL,L1 16hr,RIMR,"['SMDVR', 'SMDDL']"
4506655,0.0,0.215909328287763,SMDDL,L1 16hr,RIMR,"['SMDVR', 'RIS', 'SMDDL']"
4505419,0.0,0.1629665398020715,SMDDL,L1 16hr,RIML,"['SMDDL', 'SAAVR']"
4505418,0.0,0.1635690405254193,SMDDL,L1 16hr,RIML,"['SMDDL', 'SAAVR']"
4505414,0.0,0.1766443855705437,SMDDL,L1 16hr,RIML,"['SMDDL', 'SAAVR']"
