,dist_from_root,length,project,leafnode,n_synapse
0,0.0,0.002270196150694614,daf-2 dauer,10599672,1
1,0.1332411142033993,0.0034087627407075522,N2 dauer (Stigloher2),8789540,0
2,0.18765533159182068,0.005606157304917215,N2 dauer (Stigloher2),8961145,0
3,0.2189088758832254,0.0017616951824924096,N2 dauer (Stigloher2),8762057,0
4,0.22093107456682945,0.001439866305922081,N2 dauer (Stigloher2),8961127,1
5,0.25603759454544095,0.0060785104376537055,N2 dauer (Stigloher2),8762066,0
6,0.2683443086932447,0.003463942184886615,N2 dauer (Stigloher2),8762074,0
7,0.2738522061657664,0.0041095125720725925,N2 dauer (Stigloher2),8961117,0
8,0.28138060164999523,0.002860004870021534,N2 dauer (Stigloher2),8961148,0
9,0.31445123091713184,0.026508871250677933,N2 dauer (Stigloher2),8966129,0
10,0.4013560609080708,0.006637618071753151,N2 dauer (Stigloher2),8961771,0
11,0.4045497520910961,0.0017481297741965347,N2 dauer (Stigloher2),8762107,0
12,0.4357422332002281,0.0072424736760184575,N2 dauer (Stigloher2),8963373,0
13,0.4398253255093935,0.0030305950475879467,N2 dauer (Stigloher2),8961766,0
14,0.4643804944347792,0.003317954961836296,daf-2 dauer,10599459,0
15,0.46467349488902293,0.008717517560253843,N2 dauer (Stigloher2),8542495,0
16,0.4888441629343401,0.004283934692533527,daf-2 dauer,10599466,0
17,0.48970795531388583,0.006262662071848847,daf-2 dauer,10605866,0
18,0.4942008735300595,0.0051129777906227785,daf-2 dauer,10599671,0
19,0.5346781085525867,0.02233639715853646,L1 16hr,4262896,0
20,0.5416428153925373,0.026638681175302464,N2 dauer (Stigloher2),8966210,0
21,0.5788331932637331,0.0021130074924751068,daf-2 dauer,10599669,0
22,0.7418765731292436,0.13373332293563864,daf-2 dauer,10605863,4
23,0.7448485277254648,0.00698250886687869,N2 dauer (Stigloher2),9009894,0
24,0.7549521578859029,0.07863759715368547,SEM adult,8321703,4
25,0.7562605676089146,0.16420296650442268,L3,7114530,4
26,0.7606391895181879,0.11396511978540401,L3,7072460,1
27,0.7621932849250357,0.11760793807860205,SEM adult,8399815,3
28,0.7652612064892577,0.16012348143392266,daf-2 dauer,10599665,3
29,0.7652663186675589,0.04363926987377534,N2 dauer (Stigloher2),8967872,2
30,0.7680615728759386,0.036902350726253266,L1 0hr,6771229,0
31,0.7694854935597454,0.08832456586652447,L2,4861422,2
32,0.7763109249921091,0.1088444724836203,TEM adult,8135495,6
33,0.7815198305624297,0.07729108813250682,N2 dauer (Stigloher2),8963027,3
34,0.7872137039245177,0.044687062946176546,N2 dauer (Stigloher2),8979404,0
35,0.7892720051667438,0.11063992631810762,TEM adult,8165112,6
36,0.7937850043539681,0.14965398272469205,L2,4869163,3
37,0.794941633214108,0.03970159650279417,SEM adult,8321778,0
38,0.8009384956028669,0.05198390572355802,L3,7072395,1
39,0.8024341444774993,0.03933790967145358,L1 16hr,4262889,20
40,0.8112220500755695,0.034149750597065674,daf-2 dauer,10605741,8
41,0.8118672428785173,0.1331240781321014,N2 dauer (Stigloher2),8954823,2
42,0.8123635559521295,0.04655280351453622,SEM adult,8399729,1
43,0.8156971485139708,0.05704581202904711,TEM adult,8165150,1
44,0.8213834942106328,0.03824251796975861,L2,4869421,0
45,0.8242594581105338,0.058421747112342194,daf-2 dauer,10605752,4
46,0.8254032418556041,0.030171424306430664,N2 dauer (Stigloher2),8963051,0
47,0.825758504723198,0.05980370406149918,TEM adult,8135314,1
48,0.8277894068210542,0.10305369573161025,L1 5hr,9536115,3
49,0.8325312201498615,0.10778023335364517,L1 8hr,6359446,2
50,0.8338438726414255,0.03680665481834427,N2 dauer (Stigloher2),9186590,0
51,0.8406150426558254,0.11361534007927587,L1 5hr,9536141,0
52,0.8413900052175182,0.10142222852920144,L1 8hr,6362741,2
53,0.8428193436581756,0.11889603383841955,L1 0hr,6771217,1
54,0.8444322290559213,0.15188568135904815,L1 0hr,6782938,1
55,0.8450841145787353,0.038059006424587975,SEM adult,8321852,0
56,0.8485169029421588,0.017107743446594846,L1 16hr,4262803,0
57,0.8498613079852037,0.039131985009793264,L1 5hr,9535635,1
58,0.8580410810724008,0.0478253682910262,daf-2 dauer,10599579,5
59,0.8642481259178072,0.04328838171363525,L1 5hr,9536158,0
60,0.8666810449083041,0.011598095079336361,L1 8hr,6362821,0
61,0.8757419585466896,0.06650269487224818,N2 dauer (Stigloher2),8963071,1
62,0.8813240607012344,0.04447985934171883,L1 0hr,6782872,0
63,0.8831689260010025,0.10006999821091929,L1 5hr,9535592,1
64,0.8874972430813314,0.03482953695917102,L1 16hr,4353023,28
65,0.8883872827986964,0.034801008405759934,L1 16hr,4353046,9
66,0.8925173941885192,0.06436170101807812,N2 dauer (Stigloher2),8548018,0
67,0.8934020694729031,0.02732188622503085,L1 8hr,6362819,0
68,0.8995624546780059,0.018974013841328827,L1 8hr,6362812,0
69,0.9143068472062469,0.005316431711792935,N2 dauer (Stigloher2),8954702,0
70,0.9303496840747758,0.005911265660069802,SEM adult,8321927,0
71,0.9382509624245045,0.050775736239906645,L1 0hr,6771196,1
72,0.9541729219718453,0.015867409099904927,L3,7072366,0
73,0.969796751296637,0.022313482432122736,daf-2 dauer,10599614,0
74,0.9924041365015985,0.006549209181369744,SEM adult,8321990,0
75,1.0,0.0,N2 dauer (Stigloher3),9512810,0
