,dist_from_root,length,project,leafnode,n_synapse
0,0.0,0.036833595263115415,N2 dauer (Stigloher2),9009199,0
1,0.0,0.02600800077147482,daf-2 dauer,10577466,3
2,0.0034012143016985616,0.015591443133779718,daf-2 dauer,10577473,0
3,0.012719513283899992,0.01108030795424736,daf-2 dauer,10577100,0
4,0.11491825374454753,0.0029684483007073204,N2 dauer (Stigloher3),9503670,0
5,0.1552044840294402,0.018061344529756277,daf-2 dauer,10577857,0
6,0.16769163700893613,0.048892538382074795,L1 16hr,4344921,1
7,0.1697676737458654,0.04608882844517908,daf-2 dauer,10577849,2
8,0.1919598276136407,0.02517877550142871,daf-2 dauer,10577460,2
9,0.19442251920072956,0.0017483611768319262,N2 dauer (Stigloher3),9503695,0
10,0.2108208853015018,0.017081718905315537,SEM adult,8276579,0
11,0.2114000931583361,0.07199394370949916,L1 8hr,6355203,1
12,0.21348417875424078,0.04581019017367832,N2 dauer (Stigloher3),16676158,0
13,0.21411537897560975,0.031751152981736926,L1 5hr,9587392,1
14,0.21441149656418795,0.034943314314370276,L2,4931924,4
15,0.22090947137075287,0.1193450431301575,L1 8hr,6342433,6
16,0.2233523213870709,0.06224108067638036,daf-2 dauer,10577834,3
17,0.22502618129531826,0.04154432357549742,L1 0hr,6804358,0
18,0.22542312961847763,0.02168393468822839,N2 dauer (Stigloher3),16677700,0
19,0.22544799014735362,0.02949973355507944,daf-2 dauer,10577450,1
20,0.22667090173445947,0.03351258317019845,TEM adult,8148204,13
21,0.22973814685901797,0.026131745738703634,L3,7115863,4
22,0.23033240410550276,0.08528968469493388,N2 dauer (Stigloher3),9601454,0
23,0.23642257246760323,0.02571275247901423,TEM adult,8147513,15
24,0.23677596088139055,0.07705228842118446,L1 5hr,9562917,9
25,0.24063393185228024,0.007546123321189571,SEM adult,8244249,0
26,0.2461336275311477,0.01956574773282848,L1 16hr,5067092,0
27,0.2529787490185696,0.061730676169681066,N2 dauer (Stigloher2),9009871,0
28,0.253844726609546,0.0959778279950798,L2,4969278,18
29,0.2551551877781069,0.11543571621566948,daf-2 dauer,10577813,2
30,0.25580110096953046,0.04492408978974201,N2 dauer (Stigloher2),9009620,0
31,0.2567017777528751,0.049906924354301364,TEM adult,8147743,6
32,0.2601128068055292,0.029455744986986568,SEM adult,8244291,0
33,0.26240529866594753,0.0306554116057271,N2 dauer (Stigloher3),16676108,0
34,0.2653389160581489,0.023773685460253574,SEM adult,8276569,2
35,0.27472099776179715,0.0448246912960903,L1 0hr,6804349,2
36,0.27637716527496314,0.013779951221558432,L1 16hr,4344903,5
37,0.27778376312306813,0.11068327003959724,daf-2 dauer,10577443,6
38,0.2778985641930542,0.10041966138053511,L1 5hr,9581241,9
39,0.2852852824575234,0.033761165929394224,TEM adult,8146996,6
40,0.2866192655675491,0.057023705039207145,L3,7115822,5
41,0.28672783060222845,0.010666773708087577,daf-2 dauer,10577788,1
42,0.28801304256356686,0.03981270103708691,L2,4931996,3
43,0.2880416139073062,0.11764990937230116,N2 dauer (Stigloher3),16676051,6
44,0.2983711875304492,0.05222413981569724,N2 dauer (Stigloher2),9009671,0
45,0.2988530216416104,0.029939198734620764,SEM adult,8245069,5
46,0.2999209288575777,0.017846243887754066,L1 0hr,6687103,0
47,0.3000847004289939,0.019701985435258498,N2 dauer (Stigloher2),9190219,0
48,0.3045231354762691,0.04490274318785934,L1 8hr,6355182,5
49,0.3050257548614318,0.03750968501350164,N2 dauer (Stigloher2),8960927,1
50,0.30533068726291757,0.04230925272605943,L1 16hr,4344897,20
51,0.3080098997790584,0.09627017369525312,N2 dauer (Stigloher3),9600557,1
52,0.31134723194211295,0.0697046408076399,L3,7095446,13
53,0.31272115546632573,0.025651153849242287,L1 16hr,4383459,3
54,0.3207894022874173,0.01348091925594029,L1 16hr,5067118,0
55,0.3276703688936362,0.010374390671724477,N2 dauer (Stigloher2),8960907,0
56,0.33082555976217576,0.09087243426308408,N2 dauer (Stigloher2),8975999,3
57,0.3380724790776264,0.03239522982698351,L1 0hr,6687118,1
58,0.3413537717928697,0.12290466448081967,N2 dauer (Stigloher2),8978686,4
59,0.4445511170706359,0.0040687126671323974,daf-2 dauer,10577414,0
60,0.44917996748952976,0.004878546773531441,N2 dauer (Stigloher3),9598307,0
61,0.44966742215065064,0.007017569380084084,L1 5hr,9562892,0
62,0.4573927459355979,0.003246599420709263,N2 dauer (Stigloher2),8960870,0
63,0.4592075310789724,0.0016275591883076084,daf-2 dauer,15138112,0
64,0.46118573287497583,0.017757559304615554,N2 dauer (Stigloher3),9499520,0
65,0.4651072506064445,0.001354905079237705,N2 dauer (Stigloher3),9516741,0
66,0.5032930574447766,0.0066998511537416415,N2 dauer (Stigloher2),8760490,0
67,0.523850615979295,0.003014985153999116,daf-2 dauer,10577785,0
68,0.5265278049040554,0.03406695943568845,L2,4932592,5
69,0.5360152084802652,0.026319867518140194,daf-2 dauer,10577413,2
70,0.5486492151519947,0.012542924423333573,daf-2 dauer,10577784,0
71,0.5489991369711338,0.028321736608979523,L2,4932127,1
72,0.550583753592493,0.001452239073333093,N2 dauer (Stigloher3),9601502,0
73,0.5568857180889736,0.012793390441743532,N2 dauer (Stigloher3),9592400,2
74,0.5668902886794704,0.026318107388129917,TEM adult,8148181,9
75,0.5686996249668629,0.010074816704445405,SEM adult,8244611,1
76,0.5775959596331479,0.015698366237405382,N2 dauer (Stigloher3),9591399,1
77,0.5796756613617292,0.007307555913681011,SEM adult,8245028,0
78,0.5802001631491093,0.02104861461744568,L1 0hr,6687873,0
79,0.5889568955366513,0.017398279233726166,SEM adult,8244632,3
80,0.6112603947063877,0.013972976342411732,N2 dauer (Stigloher3),9589089,2
81,0.6121523230389605,0.029063658254267908,TEM adult,8147096,8
82,0.6321703531636403,0.055747618179679916,N2 dauer (Stigloher3),16675054,0
83,0.6421527368322941,0.005213591162234406,N2 dauer (Stigloher2),8978243,0
84,0.6485716844609085,0.022299057239136458,daf-2 dauer,10577407,1
85,0.6486387389557389,0.03336179005443247,daf-2 dauer,10577781,1
86,0.65042474911135,0.053413950370911754,N2 dauer (Stigloher3),9591404,0
87,0.6531750560662226,0.032494782153309226,N2 dauer (Stigloher3),9593422,1
88,0.6541098991875076,0.04391018928942644,daf-2 dauer,10577397,6
89,0.6557383043970998,0.02448348633175783,N2 dauer (Stigloher2),8784838,4
90,0.6577455784133268,0.015044170964043277,TEM adult,8147468,0
91,0.6604355125832672,0.04511840399669808,N2 dauer (Stigloher2),8784860,1
92,0.6622993367778616,0.055579046367367574,L1 8hr,6342388,7
93,0.6691277531573215,0.03642760901933289,daf-2 dauer,10577773,1
94,0.676406503664454,0.026657478132023814,N2 dauer (Stigloher2),8760733,2
95,0.6792958702793074,0.01705951887181023,daf-2 dauer,10577386,1
96,0.6852207640181204,0.036541446238984684,N2 dauer (Stigloher3),9601399,0
97,0.6936334759234033,0.018525446838367668,SEM adult,8276285,0
98,0.696913263656608,0.023441926079863562,daf-2 dauer,10577768,6
99,0.6979972864848288,0.016452534697353763,daf-2 dauer,10577383,3
100,0.7057223792025813,0.038593411029144986,N2 dauer (Stigloher3),9601489,0
101,0.7080622879091648,0.045340529330170874,N2 dauer (Stigloher2),8784928,1
102,0.7105477692445372,0.053634664761662454,N2 dauer (Stigloher2),8760721,0
103,0.7427819028620577,0.026527345548898257,N2 dauer (Stigloher2),9009268,1
104,0.7723661339121872,0.03573683260305544,N2 dauer (Stigloher2),8784902,0
105,0.7870457726106251,0.0025521877151333016,daf-2 dauer,10577378,0
106,0.7879417195822674,0.011366315949018522,daf-2 dauer,10577760,0
107,0.8213752972466132,0.004232223714652814,daf-2 dauer,10577755,0
108,0.8362573947640161,0.003813880125717163,daf-2 dauer,10577377,0
109,0.8383205093080783,0.009569996390327322,N2 dauer (Stigloher2),8760620,0
110,0.8762733286593383,0.006097161251916606,daf-2 dauer,10577376,0
111,0.8824617030856932,0.006540075375923749,daf-2 dauer,10577753,0
112,0.9064871631034404,0.008864988474488614,daf-2 dauer,10577375,0
113,0.9093481694112793,0.005568780669283564,daf-2 dauer,10577750,0
114,0.9573266944472653,0.0048137080095332265,daf-2 dauer,10577374,0
115,0.9770488087655282,0.011895631200793922,N2 dauer (Stigloher3),9599576,0
116,0.9786070772776682,0.00848730822267171,daf-2 dauer,10577748,0
117,0.9869936887907114,0.004369448751651569,TEM adult,8147437,0
