,dist_from_root,length,project,leafnode,n_synapse
0,0.020873396477887107,0.036490184136559564,L1 0hr,6852312,0
1,0.023634831585353573,0.01725200694450153,N2 dauer (Stigloher3),9584700,0
2,0.03957914148773383,0.011732531680958506,N2 dauer (Stigloher2),8514945,0
3,0.059111465081011075,0.0036489131944103096,N2 dauer (Stigloher2),8511663,0
4,0.06350867741880027,0.007770516446271074,daf-2 dauer,10585164,0
5,0.07635181459662056,0.005769401422594788,daf-2 dauer,10619740,0
6,0.09816263519235974,0.004775942050894503,daf-2 dauer,10619741,0
7,0.1686087027436794,0.00501143130740532,daf-2 dauer,10585162,0
8,0.23736660606775367,0.10871068633290733,L1 16hr,4265293,9
9,0.2961394664917055,0.1606662986339963,L1 16hr,4363140,13
10,0.30574665721323535,0.1855833547260929,L1 8hr,6334564,1
11,0.3064560778056287,0.06117129648860299,N2 dauer (Stigloher3),9601003,0
12,0.31997199765698,0.17941653974439822,daf-2 dauer,10619667,6
13,0.3248707152755963,0.06142803007937451,N2 dauer (Stigloher2),8626975,3
14,0.3261337258733541,0.19697089877459084,L1 8hr,6331939,1
15,0.32874228020951785,0.09332545538164091,N2 dauer (Stigloher3),9188558,2
16,0.329420287985372,0.04845670789645005,N2 dauer (Stigloher3),9500906,4
17,0.33224867122624074,0.010547941657593601,daf-2 dauer,11441112,0
18,0.34163271492219066,0.058681024793414575,N2 dauer (Stigloher2),8967288,0
19,0.34235645632879635,0.08345703247874574,N2 dauer (Stigloher3),16676929,2
20,0.3453029226724264,0.0199031586249488,N2 dauer (Stigloher3),16676888,0
21,0.3497880021236359,0.056118245028416544,L1 8hr,6331714,0
22,0.35287163241283276,0.10930662590921317,L3,7089205,5
23,0.3562815873003953,0.007974602449865274,N2 dauer (Stigloher3),9500910,0
24,0.3596176668333544,0.05136982371376942,N2 dauer (Stigloher2),8968099,1
25,0.3651204770346609,0.009385411780866037,N2 dauer (Stigloher2),8978556,0
26,0.36892327492916166,0.03331924757818296,L1 0hr,6850484,0
27,0.37330339702830384,0.1580346502479382,L3,7112848,3
28,0.3746628753532669,0.15719436376623144,SEM adult,8274689,9
29,0.37802726475366244,0.013043577296998772,N2 dauer (Stigloher3),9500919,0
30,0.38414136106269925,0.1534171948768408,TEM adult,8191437,6
31,0.3856521490102803,0.1636801709027115,SEM adult,8365394,5
32,0.3876395988985724,0.023735408210490198,SEM adult,8365434,0
33,0.3922425014632364,0.12876365057200764,L1 0hr,6695527,0
34,0.39297091858857747,0.16756465320531916,TEM adult,8187409,10
35,0.39836496464584664,0.037390738423333986,N2 dauer (Stigloher2),8626637,0
36,0.40003087574475404,0.1835245265861552,daf-2 dauer,10585141,5
37,0.4059800756222786,0.07823809822791501,TEM adult,8187709,3
38,0.40639114595607684,0.022858528414204493,N2 dauer (Stigloher2),9010494,0
39,0.41194836713387023,0.14493981329337716,L2,4881654,2
40,0.41267795471804963,0.15182898963576516,L1 5hr,9583578,1
41,0.42813210641828214,0.0713024858947852,L1 5hr,9570409,0
