,dist_from_root,length,project,leafnode,n_conns
0,0.015177322185650707,0.0008847513562664777,N2 dauer (Stigloher3),9499220.0,0
1,0.2319309454260479,0.010768280561438213,N2 dauer (Stigloher3),9505101.0,1
2,0.2797326227477262,0.2153549663684253,L1 5hr,9570667.0,5
3,0.28387295231556403,0.02317828226663081,daf-2 dauer,10639072.0,0
4,0.2986970336073819,0.09261970921866541,TEM adult,8130126.0,1
5,0.33650145971722367,0.027319607772914582,daf-2 dauer,10625746.0,0
6,0.3430623741285103,0.01196666400544669,daf-2 dauer,10639068.0,0
7,0.3636761934025643,0.11889469302462116,L3,7073167.0,3
8,0.3655728142159992,0.12348099844240173,L2,4875100.0,5
9,0.3718382474850753,0.030445664544174442,daf-2 dauer,10625657.0,2
10,0.3748042275498941,0.07877603657375606,L3,7098894.0,6
11,0.3766919721177264,0.06020031128749524,daf-2 dauer,10638982.0,5
12,0.3790039895509338,0.10222389400510139,L1 8hr,6332296.0,0
13,0.3849064256148664,0.09608632254922306,L1 8hr,6366004.0,1
14,0.38547512321622773,0.08126385349776559,SEM adult,8300520.0,12
15,0.4150022429252035,0.11063249078796522,TEM adult,8131033.0,0
16,0.42231142608488137,0.09919989759695608,SEM adult,8388028.0,8
17,0.4361973198848088,0.0806964644690872,N2 dauer (Stigloher2),8758786.0,3
18,0.4473729447943675,0.037643627804720185,daf-2 dauer,10625744.0,1
19,0.45145085394993567,0.028376635390383785,daf-2 dauer,10638996.0,0
20,0.464348617862991,0.04027312481723246,N2 dauer (Stigloher3),9499162.0,4
21,0.47005940716150363,0.1048320229751511,N2 dauer (Stigloher3),9518069.0,2
22,0.4743148587341721,0.018557651387185608,daf-2 dauer,10625738.0,1
23,0.483886037821768,0.4950933018296098,L1 0hr,6863294.0,0
24,0.5126252056959769,0.0790962820940432,L3,7098871.0,0
25,0.514353373554286,0.10566772174631038,L1 5hr,9549780.0,0
26,0.5316011769984204,0.007148484277746511,daf-2 dauer,10625736.0,0
27,0.5353375139286075,0.017280225449969405,N2 dauer (Stigloher3),9499153.0,0
28,0.5439658188043626,0.016803725071526204,daf-2 dauer,10639005.0,0
29,0.5604546473231121,0.1139845456888105,L1 16hr,4454905.0,5
30,0.5791265992043834,0.0308975360561441,daf-2 dauer,10639014.0,0
31,0.5904663620598508,0.010603194369850789,daf-2 dauer,10625679.0,0
32,0.6023735068359434,0.11422032604156708,L1 5hr,9549776.0,1
33,0.6352430922326756,0.010245048110410458,daf-2 dauer,10625734.0,0
34,0.6569741800513439,0.005603407258509503,daf-2 dauer,10639021.0,0
35,0.6709027294799237,0.09617389952744365,L1 16hr,4454890.0,3
36,0.6857971304173267,0.12770768723013348,L1 16hr,4479802.0,3
37,0.7053130616257179,0.1657714487164105,L1 16hr,4479799.0,9
38,0.7302063794622843,0.017445948735662263,daf-2 dauer,10639061.0,0
39,0.7485494110819961,0.004634240038811795,N2 dauer (Stigloher3),9499133.0,0
40,0.7953696426516245,0.002952252273141316,daf-2 dauer,10625731.0,0
41,0.8778340447180989,0.015669570844287613,daf-2 dauer,10625730.0,0
42,0.9009164739868666,0.02443387438799345,L2,4874951.0,0
43,0.9301291891333533,0.06443826255446602,L1 5hr,9549765.0,0
