,dist_from_root,length,project,leafnode,n_conns
0,0.06405028116771222,0.017518075384992626,daf-2 dauer,10590710.0,0
1,0.11011191207046872,0.010164896135196973,daf-2 dauer,10590981.0,0
2,0.1501179559474868,0.0112490786248203,daf-2 dauer,10590712.0,0
3,0.16073247893774945,0.01405895591710675,daf-2 dauer,10590714.0,0
4,0.32108717810797943,0.042723712676811104,N2 dauer (Stigloher3),9601662.0,0
5,0.322871709619004,0.006986234974008365,daf-2 dauer,15138089.0,0
6,0.34470338944204637,0.010462535084064858,N2 dauer (Stigloher2),9186670.0,0
7,0.3487732895947177,0.01257191989276817,N2 dauer (Stigloher3),9000651.0,0
8,0.49267558115978033,0.12141171912647049,N2 dauer (Stigloher2),8716382.0,1
9,0.5172651383778045,0.2955656217295707,SEM adult,8373027.0,20
10,0.5446821022000472,0.23924914486109455,SEM adult,8277341.0,11
11,0.5467068839853809,0.2242976696858987,N2 dauer (Stigloher3),9000631.0,3
12,0.546927675902699,0.26775294027723606,N2 dauer (Stigloher2),8962163.0,0
13,0.5470676671921004,0.04989146817808549,SEM adult,8277060.0,0
14,0.5484138765481701,0.07476898035280316,SEM adult,8372909.0,0
15,0.5530986782685219,0.14381268877782752,N2 dauer (Stigloher2),8967677.0,0
16,0.5540494492517372,0.22175152920310426,N2 dauer (Stigloher2),8664627.0,5
17,0.5829717088557513,0.20172592628653171,N2 dauer (Stigloher3),9000168.0,3
18,0.5961618140369235,0.038909676489299265,L2,4935601.0,3
19,0.5980067071281258,0.27445982745141245,SEM adult,8372895.0,7
20,0.6000686699611297,0.11940326679053846,L1 8hr,6328814.0,0
21,0.6015690752825804,0.29879648546194437,daf-2 dauer,10590980.0,8
22,0.6107457604315347,0.24688838009939768,TEM adult,8160767.0,14
23,0.6122108953381701,0.10212203709500499,L3,7066770.0,1
24,0.6135331883316052,0.2199802215724599,TEM adult,8162223.0,13
25,0.6182233299413022,0.26488363156441663,L1 16hr,4418886.0,12
26,0.6192067931979844,0.09102906750270638,N2 dauer (Stigloher3),9599304.0,1
27,0.6196952595613912,0.14020173621724455,L2,4813256.0,0
28,0.6204376739451524,0.12487052090771537,N2 dauer (Stigloher2),8716393.0,1
29,0.6225201748574269,0.12598618012865564,N2 dauer (Stigloher2),8952802.0,0
30,0.6279330598909413,0.10277381318636879,L1 16hr,4277831.0,33
31,0.6347179733204696,0.11776144502513236,N2 dauer (Stigloher2),8952813.0,1
32,0.6351650013564161,0.05243484150397963,SEM adult,8372837.0,2
