,dist_from_root,length,project,leafnode,n_synapse
0,0.022817095001723325,0.17944533641247565,N2 dauer (Stigloher2),8980078,0
1,0.05874919308260805,0.2862324852271423,N2 dauer (Stigloher2),8963965,1
2,0.12125746356453804,0.08265424650636627,L2,4829522,0
3,0.12732911289436025,0.19566088212609442,L3,7057564,0
4,0.14752525418458223,0.5217983462807771,L3,7057548,1
5,0.1719888556923818,0.24664698811105595,SEM adult,8341969,3
6,0.17828169217216866,0.061902552145643434,N2 dauer (Stigloher3),16682946,0
7,0.2395063972254459,0.0586085138879788,TEM adult,8215104,1
8,0.26895134521820374,0.12435494265213894,N2 dauer (Stigloher3),16682945,0
9,0.29509041169398065,0.4253444681659153,N2 dauer (Stigloher2),8954511,1
10,0.3154291108801519,0.1029434813876186,N2 dauer (Stigloher3),9198540,2
11,0.38288593183814545,0.3549126125794759,L3,7057489,2
12,0.44503595904611204,0.5187911214488552,L1 16hr,4410937,15
13,0.4677244814756216,0.07175832148550272,N2 dauer (Stigloher2),8758037,0
14,0.4696478861028772,0.02158837643851811,daf-2 dauer,10604823,0
15,0.48309300812380973,0.02076391727045687,N2 dauer (Stigloher2),8758042,0
16,0.4864773570514637,0.09278469916496943,L1 5hr,9582655,0
17,0.5243805522389544,0.20048217814823174,L1 0hr,6904462,1
18,0.5457474410645704,0.06167315402401571,daf-2 dauer,10609477,2
19,0.5472182274510227,0.14703770715346662,SEM adult,8342262,4
20,0.5743021630998726,0.2588291500602471,daf-2 dauer,10609506,5
21,0.6182735370936645,0.13814912938139354,N2 dauer (Stigloher2),8763302,0
22,0.6228931906816174,0.1761231986135407,SEM adult,8342209,1
23,0.6314597715004936,0.05674797608840284,TEM adult,8215185,0
24,0.6317828758049645,0.7309549350756797,SEM adult,8301624,0
25,0.6330773260535862,0.11559595889689442,L2,5032693,0
26,0.6400769839582481,0.2576499921406396,N2 dauer (Stigloher2),8763311,1
27,0.645760990755258,0.09424770138103152,L2,5030904,0
28,0.6512439126775978,0.13807820899095974,L1 8hr,6355967,0
29,0.684205000781414,0.26351046601411454,N2 dauer (Stigloher3),9205546,9
30,0.6977257856791211,0.07594970225865201,L2,4829689,0
31,0.7353365662694515,0.18140763133450397,daf-2 dauer,10604818,0
32,0.7409314362264336,0.15497231468571793,L1 16hr,4238231,0
33,0.7641165419832725,0.07028199714202979,N2 dauer (Stigloher3),16681654,0
34,0.7743063183554137,0.0803130071005368,daf-2 dauer,11440077,1
35,0.7883293353913227,0.1457008240638987,L1 0hr,6904448,0
36,0.8081497238510186,0.1895369637867082,SEM adult,8342133,2
37,0.8168895307435095,0.16360872284751127,daf-2 dauer,15137834,1
38,0.8207686549447962,0.13172610177187666,daf-2 dauer,10604804,3
39,0.8325658618636026,0.04729936246094607,N2 dauer (Stigloher3),9201361,0
40,0.8368412488726132,0.03150401874335882,L2,4906846,1
41,0.8524543738355097,0.09468253399580556,L1 8hr,6322491,1
42,0.85951169281041,0.039771090953778926,N2 dauer (Stigloher2),8763332,0
43,0.899606139941993,0.062102238790386156,SEM adult,8339629,2
44,0.912584560581601,0.015359802124603675,N2 dauer (Stigloher2),8763340,0
45,0.9241355985085611,0.06687185405772218,L1 0hr,6904439,0
46,0.9715694289631028,0.0154364316544833,L1 16hr,4238221,0
47,1.0,0.0,L1 0hr,6811091,0
48,1.0,0.0,L3,7057286,0
49,1.0,0.0,L1 5hr,9529704,0
