,dist_from_root,length,project,leafnode,n_synapse
0,0.1574973519631911,0.02431446381632382,TEM adult,8219154,2
1,0.21995125809309396,0.011247370255366143,daf-2 dauer,10645685,1
2,0.23229717581752837,0.034229773702124856,L1 5hr,9548002,0
3,0.2753479202591724,0.04487711944177193,L1 5hr,9543480,0
4,0.31060951495648786,0.0159519479820643,daf-2 dauer,10645705,1
5,0.31775066089984133,0.02236785257543884,L3,7080516,0
6,0.3543108650462478,0.007241414540501939,daf-2 dauer,10645709,0
7,0.3601849769883141,0.02077986806066345,L3,7094069,2
8,0.36762929509062076,0.012625928628026894,L3,7094059,1
9,0.370835409354089,0.013715190262462932,TEM adult,8176770,0
10,0.38680330561155823,0.02326706993507127,SEM adult,8387164,0
11,0.4061109355659309,0.017856670149893727,daf-2 dauer,10642506,0
12,0.42198540919899236,0.06489834484615634,daf-2 dauer,10642482,0
13,0.44367170395236205,0.01649016159501804,N2 dauer (Stigloher2),8783362,0
14,0.45489534883977595,0.0031312850151704276,N2 dauer (Stigloher2),8967604,0
15,0.47137526375854893,0.018278679750490832,daf-2 dauer,10645725,1
16,0.4774647323599488,0.001213737671986502,N2 dauer (Stigloher2),8783354,0
17,0.4942650062361732,0.012757546249711725,N2 dauer (Stigloher2),8762597,0
18,0.515622344066336,0.6218165592264772,L1 0hr,6990414,1
19,0.5216153857184581,0.0034808994571581277,N2 dauer (Stigloher3),9528523,0
20,0.5217694493670493,0.006148888225971546,N2 dauer (Stigloher2),8783346,0
21,0.5476312080540164,0.001718816023679423,N2 dauer (Stigloher3),9191245,0
22,0.561943825041819,0.0036075707118968024,N2 dauer (Stigloher3),9191251,0
23,0.5804580161378877,0.017537844305677435,daf-2 dauer,10642504,0
24,0.6013577611714017,0.009904009146502057,N2 dauer (Stigloher2),8963330,0
25,0.6349366641302615,0.015925576792588002,N2 dauer (Stigloher2),8783328,1
26,0.638118963880938,0.007552997446455354,N2 dauer (Stigloher3),9194247,0
27,0.6896807694560904,0.01076876435370782,N2 dauer (Stigloher2),8783304,0
28,0.6898725374642032,0.06381520852911905,N2 dauer (Stigloher3),9588946,2
29,0.6989600309093396,0.0021346372843340914,N2 dauer (Stigloher3),9194250,0
30,0.7013694142669199,0.02376256903462489,daf-2 dauer,10645827,0
31,0.7023838473423594,0.007677076277459863,N2 dauer (Stigloher2),8762558,0
32,0.7119698088001837,0.006515863870762056,N2 dauer (Stigloher3),9588997,0
33,0.7219720967357395,0.00589782174207154,N2 dauer (Stigloher2),8783300,0
34,0.7313954658527179,0.006221246516570556,N2 dauer (Stigloher2),8783288,0
35,0.7533111522377296,0.0013292330593563948,N2 dauer (Stigloher2),8783285,0
36,0.7601053927034395,0.04694338383434808,N2 dauer (Stigloher3),9588990,2
37,0.76528604780217,0.007306766953809992,N2 dauer (Stigloher3),9588995,0
38,0.7751387616944443,0.004873351684073828,N2 dauer (Stigloher2),8762546,0
39,0.7793512244776882,0.015143614994298234,N2 dauer (Stigloher2),8783283,0
40,0.7829495952633697,0.010044027257509741,N2 dauer (Stigloher2),8762543,0
41,0.7927790443100031,0.0019015614799607733,N2 dauer (Stigloher2),8783272,0
42,0.7945261962162142,0.030290494137065572,daf-2 dauer,10645778,1
43,0.8198811073789712,0.0047336910279858835,N2 dauer (Stigloher3),9599623,0
44,0.822254064589337,0.01238955822439473,N2 dauer (Stigloher3),9588994,2
45,0.8655935452693984,0.0077663710077962205,N2 dauer (Stigloher3),9584381,0
46,0.9097710609948314,0.00407980151387928,N2 dauer (Stigloher2),8783239,0
47,0.9165915472105778,0.0051794944382164655,N2 dauer (Stigloher3),9584360,0
48,0.9224950260071413,0.006590799948780213,N2 dauer (Stigloher3),9599621,0
49,0.9342749804005743,0.01728807900401581,SEM adult,8295622,0
50,0.9413396016186895,0.007034656246510981,daf-2 dauer,10642498,0
51,0.9421525986543986,0.05736065162431462,L3,7080627,0
52,0.9690852412643377,0.01494974851079506,N2 dauer (Stigloher3),9528582,0
53,0.9776677782486775,0.0046870378769982846,N2 dauer (Stigloher3),9584378,0
54,0.9800915153342961,0.003990687151011008,N2 dauer (Stigloher3),9528579,0
