,node_id,connector_id,length,dist_from_root,neuron,project,type,inputs,outputs
0,4415026,4509483,0.0,0.23448425243280344,ADFL,98,0,ADFL,"['AIZL', 'RIAL']"
1,4415025,4509482,0.0,0.23312234553040312,ADFL,98,0,ADFL,"['RIAL', 'AIZL']"
2,4415024,4509481,0.0,0.23162869675351153,ADFL,98,0,ADFL,"['SMBVL', 'AIZL', 'RIAL']"
3,4415023,4509480,0.0,0.22789529221418767,ADFL,98,0,ADFL,"['AIZL', 'SMBVL', 'RIAL']"
4,4415022,4509479,0.0,0.22520711410693314,ADFL,98,0,ADFL,"['AIZL', 'SMBVL', 'RIAL']"
5,4415042,4509442,0.0,0.2793021969275324,ADFL,98,0,ADFL,['RIAL']
6,4415041,4509441,0.0,0.27366110504399305,ADFL,98,0,ADFL,['RIAL']
7,4415039,4509440,0.0,0.2714124461990898,ADFL,98,0,ADFL,['AIZL']
8,4415040,4509439,0.0,0.2722376509291937,ADFL,98,0,ADFL,"['AIZL', 'RIAL']"
9,4415051,4509431,0.0,0.38188188005340623,ADFL,98,0,ADFL,['RIAL']
