,dist_from_root,length,project,leafnode,n_conns
0,0.01825691763639118,0.005954596611878161,daf-2 dauer,10644874.0,0
1,0.05569692716825459,0.014157619639330245,daf-2 dauer,10644656.0,0
2,0.11200557126883007,0.0173610478776838,daf-2 dauer,10644672.0,0
3,0.14583744330592646,0.05578304675890605,L2,4824525.0,0
4,0.2164524025285887,0.02231927237866755,daf-2 dauer,10644652.0,0
5,0.3184144576501304,0.00784358444729333,N2 dauer (Stigloher3),9209123.0,0
6,0.32970813111406194,0.15552164038181354,daf-2 dauer,10644865.0,0
7,0.34650525573748775,0.015056165861951888,daf-2 dauer,10644649.0,1
8,0.37846739110645183,0.009262137559061814,N2 dauer (Stigloher3),9525407.0,0
9,0.41880361110343073,0.05089913566509747,daf-2 dauer,10644721.0,0
10,0.42899595654998585,0.0018002874322775098,N2 dauer (Stigloher3),9511323.0,0
11,0.44104060651362026,0.01568021375279797,daf-2 dauer,10644845.0,0
12,0.47409337897635534,0.03412611882137942,N2 dauer (Stigloher2),8758778.0,3
13,0.49532114624710516,0.006247547435900961,daf-2 dauer,10644839.0,0
14,0.5190575006094889,0.031454529875350606,N2 dauer (Stigloher2),8782872.0,1
15,0.5321456558898009,0.007615118656501065,N2 dauer (Stigloher2),8782890.0,0
16,0.5722065277815913,0.03784497860507643,N2 dauer (Stigloher3),9518218.0,4
17,0.5809179335444645,0.05659987594122489,TEM adult,8176331.0,5
18,0.5968511639066693,0.044315623785039095,N2 dauer (Stigloher3),9503961.0,5
19,0.6324105246568191,0.0582172729218213,L3,7093173.0,1
20,0.6424129763773417,0.003900796421584736,daf-2 dauer,10644747.0,0
21,0.6581860006515752,0.003312477800329802,N2 dauer (Stigloher3),9519069.0,0
22,0.6774373552699833,0.008318743632975759,N2 dauer (Stigloher3),9527907.0,0
23,0.6955223522164733,0.005646885453268399,daf-2 dauer,10644758.0,1
24,0.7185237205323692,0.004645093078828387,N2 dauer (Stigloher3),9527862.0,0
25,0.7418012237906775,0.008515198841522107,daf-2 dauer,10644763.0,1
26,0.7531973404450442,0.004403480023994122,daf-2 dauer,15133732.0,0
27,0.7967728740954039,0.007456839832210641,daf-2 dauer,10644646.0,0
28,0.7988897127474953,0.0013040876804145643,N2 dauer (Stigloher3),9519011.0,0
29,0.8572265963984201,0.006582715711692344,N2 dauer (Stigloher2),8762570.0,1
30,0.8680288484445862,0.00466838428304533,L1 0hr,6906370.0,0
31,0.9273831429253813,0.01010966029216086,N2 dauer (Stigloher3),9589274.0,0
32,0.9275272505651524,0.05126232225532874,N2 dauer (Stigloher3),9589281.0,0
33,0.9326409362221021,0.00851462565037462,N2 dauer (Stigloher2),8761132.0,0
34,0.9339901258654153,0.014735810905919751,N2 dauer (Stigloher2),8761148.0,0
35,0.9711120323045084,0.018410252919121534,N2 dauer (Stigloher3),16682825.0,0
36,0.9827036650261313,0.003955625030249632,N2 dauer (Stigloher2),8761127.0,0
