,dist_from_root,length,project,leafnode,n_synapse
0,0.10925335847749791,0.003025286956126639,daf-2 dauer,15137921,0
1,0.1199491002847802,0.0010379004312736557,N2 dauer (Stigloher2),8755877,0
2,0.1227666104990694,0.0037912345565740396,daf-2 dauer,10617870,0
3,0.13098798490931435,0.011343490176053735,SEM adult,8471677,1
4,0.19610039511210417,0.043261338391473544,daf-2 dauer,10615574,0
5,0.20590636726220005,0.015034423213145834,N2 dauer (Stigloher3),9595294,0
6,0.2122082472729158,0.021261558955663135,daf-2 dauer,10615568,0
7,0.2223394390517711,0.008598912371724842,daf-2 dauer,10617869,0
8,0.230801128703236,0.03462307460786502,N2 dauer (Stigloher2),8755845,0
9,0.23428233339490326,0.008741853740630159,daf-2 dauer,15138106,0
10,0.24927274883936001,0.05184754257493884,N2 dauer (Stigloher3),9499702,0
11,0.2558344023111878,0.04231922618987979,N2 dauer (Stigloher3),9499698,0
12,0.25876777341564844,0.0038782917240011553,N2 dauer (Stigloher2),8954207,0
13,0.2623091913925592,0.07432610958808993,N2 dauer (Stigloher2),8954225,0
14,0.26778547206300357,0.010478489364908139,N2 dauer (Stigloher3),16681634,0
15,0.27277477787302845,0.02067628077051272,N2 dauer (Stigloher2),8755836,0
16,0.27815559619809377,0.011502759662805818,daf-2 dauer,10615565,2
17,0.2875187805512731,0.025461560482747236,N2 dauer (Stigloher2),8755823,0
18,0.29175690218296874,0.005845735569653961,daf-2 dauer,10617868,0
19,0.2953198626914668,0.0068480702632557795,N2 dauer (Stigloher2),8660234,0
20,0.3112765968754169,0.011422765188669958,TEM adult,8188299,1
21,0.333055740825492,0.0011699173846652796,N2 dauer (Stigloher3),9519270,0
22,0.3364551782540049,0.010394055722523903,N2 dauer (Stigloher2),8758841,1
23,0.3396781678695885,0.009825331032233375,daf-2 dauer,10617865,0
24,0.38280715228389867,0.009996422368108228,daf-2 dauer,10617860,1
25,0.4234156358524934,0.019640870607873437,N2 dauer (Stigloher3),9188365,3
26,0.4309264635446503,0.01110567303083027,N2 dauer (Stigloher3),9519243,3
27,0.47138808761153567,0.0130108608809292,N2 dauer (Stigloher2),8758800,1
28,0.48089685783463865,0.014377034868583945,N2 dauer (Stigloher3),9593191,0
29,0.495042269349363,0.0014950367537174625,N2 dauer (Stigloher3),9519828,0
30,0.4965373061030805,0.007734914710523606,N2 dauer (Stigloher3),9519834,3
31,0.5023011445300167,0.004225671418366056,N2 dauer (Stigloher2),8486814,0
32,0.5035861990486812,0.08350732918023213,N2 dauer (Stigloher2),8967624,0
33,0.5051749989948213,0.043314152224823294,N2 dauer (Stigloher2),8967617,0
34,0.5082969408449814,0.011982555944242104,N2 dauer (Stigloher2),8755783,1
35,0.5230120216724943,0.018724003812894522,N2 dauer (Stigloher3),9519821,0
36,0.5244648638550884,0.0028769536440062305,N2 dauer (Stigloher3),9593186,0
37,0.5399291376222489,0.011644922941283806,N2 dauer (Stigloher2),8978621,0
38,0.5607859877552326,0.008568141017850478,N2 dauer (Stigloher2),8755780,0
39,0.5613044408494543,0.014622287847508112,N2 dauer (Stigloher3),9519989,0
40,0.5656578640417675,0.012258029952534538,N2 dauer (Stigloher2),8489402,0
41,0.5913079030318412,0.021926727593512784,TEM adult,8191976,4
42,0.5932439467023494,0.0018079487566427263,N2 dauer (Stigloher3),9519853,0
43,0.6011344044772247,0.03423959678377909,L1 0hr,6691194,0
44,0.6187613234896936,0.02966393791531307,N2 dauer (Stigloher2),8967703,2
45,0.6259992671310756,0.0034853985415365255,N2 dauer (Stigloher3),9597792,0
46,0.6515528953755115,0.09931435012152084,N2 dauer (Stigloher2),8756334,2
47,0.6517188891919399,0.01772271431184858,N2 dauer (Stigloher3),9519874,0
48,0.655097044123544,0.027636910037136447,N2 dauer (Stigloher2),8756351,0
49,0.6577749073445097,0.023986043389340458,N2 dauer (Stigloher3),16686848,3
50,0.6597172904631683,0.12172225352898676,N2 dauer (Stigloher3),9598038,3
51,0.679331618247372,0.024403141081490314,N2 dauer (Stigloher2),8756306,0
52,0.6900256642320961,0.0015625686940792562,N2 dauer (Stigloher3),9519640,0
53,0.7080321191805693,0.010105103167836619,daf-2 dauer,10617771,0
54,0.7336328507347187,0.0067376798711229705,daf-2 dauer,10615553,0
55,0.7356325289278207,0.011671982323669634,daf-2 dauer,10617857,1
