,dist_from_root,length,project,leafnode,n_conns
0,0.07692195556384913,0.0014121749029600914,daf-2 dauer,10642031,0
1,0.0934358477419061,0.03406127127903453,L3,7110512,0
2,0.10144221014555839,0.01681527703392549,L1 8hr,6356306,0
3,0.10514329621716285,0.002876672158058251,daf-2 dauer,10641916,0
4,0.14652039935603667,0.016253879930559993,daf-2 dauer,10642033,0
5,0.16043579050565887,0.001662043583407956,daf-2 dauer,10641904,1
6,0.16580757901383147,0.01699793399158918,SEM adult,8304310,2
7,0.17778863697956887,0.0022748347207739044,N2 dauer (Stigloher2),8763272,0
8,0.2054428747373962,0.009404433933406193,daf-2 dauer,10641898,1
9,0.2271650095664393,0.03446842047370852,N2 dauer (Stigloher2),8658179,1
10,0.24240481449743415,0.022106632319364578,L1 16hr,4270744,4
11,0.322534397480566,0.00330369227471901,daf-2 dauer,10641848,1
12,0.35510115529856784,0.012133275952707951,daf-2 dauer,10641834,1
13,0.39065713318498924,0.02688364174391994,daf-2 dauer,10642044,6
14,0.44877663785472827,0.0016004193964252642,daf-2 dauer,10642047,0
15,0.4718471265988436,0.005990204620945206,daf-2 dauer,10642051,0
16,0.4753842320288911,0.04263087579846611,N2 dauer (Stigloher2),8960681,5
17,0.4922517186178822,0.002635246603156109,daf-2 dauer,10641555,0
18,0.49733359893047574,0.019877368872862997,N2 dauer (Stigloher2),8960723,0
19,0.5540155858239424,0.017109804006489135,N2 dauer (Stigloher2),8960734,1
20,0.5611417380576735,0.0038562943896739955,daf-2 dauer,10641787,1
21,0.5685032622273302,0.004632433071524379,daf-2 dauer,10641785,0
22,0.5730450825171399,0.003400057470573132,N2 dauer (Stigloher2),8960730,0
23,0.605955871173858,0.010068027040465706,N2 dauer (Stigloher2),8960784,0
24,0.6085130449392155,0.0038351701248145074,N2 dauer (Stigloher2),8960744,0
25,0.6812718306998001,0.027151618819309595,N2 dauer (Stigloher2),8960760,0
26,0.6885692434606608,0.046307336525233514,N2 dauer (Stigloher2),8960780,1
27,0.7684441073050249,0.012689870899557846,daf-2 dauer,10641782,0
28,0.776700917775491,0.008170237924490632,N2 dauer (Stigloher2),8961340,0
29,0.8499709726721877,0.0015291026907325825,daf-2 dauer,10641779,0
30,0.8671642099713838,0.0015637964937907146,daf-2 dauer,10641729,0
31,0.8808566397484715,0.003865313192830895,daf-2 dauer,10641778,0
32,0.8898079716548148,0.013475273957543683,L2,4897571,0
33,0.9062715145407074,0.019477688628186596,L1 8hr,6356647,0
34,0.9065722826296779,0.0014145503039711459,daf-2 dauer,10641776,0
35,0.9382156186781556,0.053715149925967716,N2 dauer (Stigloher2),8961321,3
36,0.9596403423728157,0.0034233303354278123,daf-2 dauer,10641775,0
37,0.9732216687581207,0.001597777571697948,daf-2 dauer,10641773,0
38,1.0,0.0,N2 dauer (Stigloher3),8993429,0
